dialogue_id,context,response,reference,annotations.relevance,annotations.language_usage,am_scores,fm_scores,am_fm_scores
humod_07179,"Lula? I love you, baby. I just want you to be all right.
I am all right, mama. That's why I called, to let you know. I gotta go.
Call me again soon? I'll be waitin' by the phone.",I'm a lot better off than I was an hour ago.,"['Alright, bye.', 'If I have access to a phone, will call you.', 'I will besure to give you a call to keep you informed.']",0.8911187438946944,0.8911187438946944,0.8989224,0.8833151040041409,0.8911187438946944
humod_07180,"I'm gonna take your silence as a ""yes""...
Santos... I can't...
Shhhh... It's all right... Also, I either take you or that pretty daughter of yours to bed.
You fucker, don't you ever touch Lula - You fucker, I'll kill you.
Put your shoulders back.
What?","Put your shoulders back, I said.","['I said put your shoulders back.', 'Control your action', 'Be a man and fight for your daughter.']",0.8613781351986602,0.8613781351986602,0.8333217,0.8894345798379334,0.8613781351986602
humod_07181,"I'm gonna take your silence as a ""yes""...
Santos... I can't...
Shhhh... It's all right... Also, I either take you or that pretty daughter of yours to bed.
You fucker, don't you ever touch Lula - You fucker, I'll kill you.
Put your shoulders back.
What?","Not yet, Jeff.","[""You'll learn to stop being so resistant. We both know what's best."", ""I said put your shoulders back, I'm not asking again."", ""I'm going to kick your ass!""]",0.8844075891041283,0.8844075891041283,0.9023751,0.8664400761651048,0.8844075891041283
humod_07182,"I'm gonna take your silence as a ""yes""...
Santos... I can't...
Shhhh... It's all right... Also, I either take you or that pretty daughter of yours to bed.
You fucker, don't you ever touch Lula - You fucker, I'll kill you.",Put your shoulders back.,"[""It's all right. I don't want to fight with you. I will be going away."", 'Try it', ""You don't have to let me near Lula. I gave you a choice.""]",0.866484061563241,0.866484061563241,0.7988874,0.9340807511095752,0.866484061563241
humod_07183,"I'm gonna take your silence as a ""yes""...
Santos... I can't...
Shhhh... It's all right... Also, I either take you or that pretty daughter of yours to bed.
You fucker, don't you ever touch Lula - You fucker, I'll kill you.","Hey, bud. What's your problem?","['do not threaten me because you know that what I say I fulfill', 'Then do it.', ""You can't tell me what to do""]",0.9413285052616467,0.9413285052616467,0.883465,0.9991920184769373,0.9413285052616467
humod_07184,"I'm gonna take your silence as a ""yes""...
Santos... I can't...
Shhhh... It's all right... Also, I either take you or that pretty daughter of yours to bed.
You fucker, don't you ever touch Lula - You fucker, I'll kill you.
Put your shoulders back.",What?,"[""Don't tell me what to do!"", 'What do you mean?', 'I won’t do anything for you, you pig']",0.9037561428299632,0.9037561428299632,0.9147607,0.8927515768510274,0.9037561428299632
humod_07185,"I'm gonna take your silence as a ""yes""...
Santos... I can't...
Shhhh... It's all right... Also, I either take you or that pretty daughter of yours to bed.
You fucker, don't you ever touch Lula - You fucker, I'll kill you.
Put your shoulders back.",Get in.,"[""No!!  You can't tell me what to do anymore!!"", ""Don't touch me!"", ""Don't touch me!""]",0.8931872570009454,0.8931872570009454,0.820114,0.9662604974689929,0.8931872570009454
humod_07186,"You got nice tits.
Someone's gonna see us.
That's just another part of the price to pay.","Santos... You kill that Sailor, otherwise he's gonna turn my baby against me.","[""I don't want to pay that price."", 'WE DEFINITELY GET CAUGHT', 'what if i dont want to pay the price?']",0.889607822864716,0.889607822864716,0.82191885,0.9572968005527351,0.889607822864716
humod_07187,"You got nice tits.
Someone's gonna see us.
That's just another part of the price to pay.",Yeah.  I guess.,"['Just stop!', 'No it is not, go away', 'What price?']",0.9345264056213605,0.9345264056213605,0.8970262,0.9720266300217125,0.9345264056213605
humod_07188,"...Sailor Ripley... Can I talk to Lula?
There's no way in hell you can speak to her and...
What?...",...Yes you heard me... Don't ever call back here again.,"['stay far away from her', ""Don't call again."", ""That's right. stay away""]",0.9244181011626398,0.9244181011626398,0.86324954,0.9855866619963001,0.9244181011626398
humod_07189,"...Sailor Ripley... Can I talk to Lula?
There's no way in hell you can speak to her and...
What?...","....I made a call.....  ....and, uh....","[""She isn't even here."", ""She's not around to be spoken to anyways."", ""Sit down for a second, you're not going to like what I am about to tell you about Lula.""]",0.8153389960124693,0.8153389960124693,0.8106227,0.8200552999167844,0.8153389960124693
humod_07190,"I got kicked out. Well, not exactly kicked out. I was asked to leave.
I guess there's probably a story behind that.
There is, but it's not that interesting.
So where have you been staying?",The bus station.,"[""I've been staying at the bus station."", 'Around', 'Wherever I can.']",0.7862817464743761,0.7862817464743761,0.8477208,0.7248426911184603,0.7862817464743761
humod_07191,"I got kicked out. Well, not exactly kicked out. I was asked to leave.
I guess there's probably a story behind that.
There is, but it's not that interesting.
So where have you been staying?",Don't say a .,"['The hotel down the street.', 'I love an uninteresting story.', 'Up North.']",0.9290189004176792,0.9290189004176792,0.8950252,0.9630126071441046,0.9290189004176792
humod_07192,"Thanks for that. He all right?
I think so... What about you?
Me? Sure. Why?",Just checking.,"['Because I worry about you.', 'Good', 'After all that went on wanted to make sure.']",0.7771747032450074,0.7771747032450074,0.92486286,0.6294865448567138,0.7771747032450074
humod_07193,"Thanks for that. He all right?
I think so... What about you?
Me? Sure. Why?",I'm no spy -- where do I fit in?,"['Just thought I would ask.', 'Your one of us.', 'You just look a little upset.']",0.9555964908312298,0.9555964908312298,0.93123245,0.9799605292698815,0.9555964908312298
humod_07194,"You had another one, didn't you? You have to see a doctor, Grady. First thing Monday morning. All right?
Is the thing -- is it over?
Almost. Want to sit up?  What's the matter?",Nothing. I think I twisted my --,"[""I'm having a hard time breathing."", 'Nothing, just my neck...', 'Yeah, I need to sit, can you bring me an aspirin with some tap water?']",0.8998986162269962,0.8998986162269962,0.8893879,0.9104093268563055,0.8998986162269962
humod_07195,"You had another one, didn't you? You have to see a doctor, Grady. First thing Monday morning. All right?
Is the thing -- is it over?
Almost. Want to sit up?  What's the matter?",Fuck you.,"[""Ok I'll go."", 'I was worried that it is getting worse.', ""I have some concerns about Justin, I'm not sure we can trust him.""]",0.9389367000444456,0.9389367000444456,0.915069,0.962804416057214,0.9389367000444456
humod_07196,"Well...
Don't. I know what you're going to say.
No, really, Sara, I don't think you --
You love Emily. I know that. And you need to stay with her.
I don't think I really have a choice in, that. Emily left me.",She'll come back. That's why I'm going to... to not have this baby.,"[""She'll come back. That's why I'm going to... to not have this baby."", 'You can get her back.  Go find her.', 'Get your ass off the couch and win her heart back!']",0.956324494871831,0.956324494871831,0.912979,0.9996699829763891,0.956324494871831
humod_07197,"Well...
Don't. I know what you're going to say.
No, really, Sara, I don't think you --
You love Emily. I know that. And you need to stay with her.
I don't think I really have a choice in, that. Emily left me.",They tried... but I didn't let them.,"['She left you?', 'There is always a choice.', 'Emily left you?']",0.8851336098707914,0.8851336098707914,0.8723018,0.8979654028012751,0.8851336098707914
humod_07198,"Well...
Don't. I know what you're going to say.
No, really, Sara, I don't think you --
You love Emily. I know that. And you need to stay with her.","I don't think I really have a choice in, that. Emily left me.","[""I don't love Emily, I love you!"", 'No, actually i want to be with you.', 'But I have not been feeling the same.']",0.8964869407472071,0.8964869407472071,0.85985893,0.9331149513834829,0.8964869407472071
humod_07199,"Well...
Don't. I know what you're going to say.
No, really, Sara, I don't think you --
You love Emily. I know that. And you need to stay with her.",I wear a seven.,"['I carry a seven.', 'Thank you for understanding.', ""Look, why don't the three of us get together and have a menage? I don't want to stay with either one of you.""]",0.9404242260888671,0.9404242260888671,0.90466934,0.9761791077525329,0.9404242260888671
humod_07200,"I believe you. I believe you want to be with me. But this is not just about me anymore.
I know that. I know what's at stake here...
No, I don't think you do. And besides... I haven't decided yet.
About the baby.",That... and you.,"['About everything.', 'About the baby and you', 'Yes.']",0.9523585946523185,0.9523585946523185,0.90607584,0.9986413540766709,0.9523585946523185
humod_07201,"I believe you. I believe you want to be with me. But this is not just about me anymore.
I know that. I know what's at stake here...
No, I don't think you do. And besides... I haven't decided yet.
About the baby.","Huh? Oh, yes. Let's go.  Now, let's see. We want some action in these pictures.","[""Yes, I haven't decided about the baby yet."", 'Yes, I think the baby is too young.', ""Don't talk about the baby now.""]",0.9251703381898959,0.9251703381898959,0.88023597,0.9701047063594975,0.9251703381898959
humod_07202,"You didn't happen to call the house last night, did you, Grady?
I think I might have.
And what do you think you might have said?",I think I might've said I was in love with you.,"['I just called to see if you were home, and your mom said you weren\'t. So, I said, ""ok"" and hung up.', 'I think I asked to talk with John', 'I said I love you']",0.9204755297585927,0.9204755297585927,0.9354284,0.9055226785509989,0.9204755297585927
humod_07203,"You didn't happen to call the house last night, did you, Grady?
I think I might have.
And what do you think you might have said?",True.,"['I dont remember', 'The problem that I was really facing at that time.', 'I asked your mother if you were home.']",0.9110990964114478,0.9110990964114478,0.89893156,0.9232666299223523,0.9110990964114478
humod_07204,"He told you.
He told me.
And what did you say?",I said it didn't sound like you.,"[""I said I couldn't believe it."", ""I can't tell you what I said."", ""I can't understand what he said.""]",0.9247415052510112,0.9247415052510112,0.942116,0.907366988392037,0.9247415052510112
humod_07205,"He told you.
He told me.
And what did you say?",They will have the life that you and I might have had.,"['i say about  ife', 'Good riddance.', 'I told him that he was crazy.']",0.8347115373310827,0.8347115373310827,0.8955879,0.7738351535195873,0.8347115373310827
humod_07206,"Did you tell Walter?
I told Walter.
Does he still love you?",It didn't come up.,"['He forgot to mention', ""He didn't come out and say it."", ""I don't know.""]",0.8952688975534722,0.8952688975534722,0.8915381,0.8989997115536302,0.8952688975534722
humod_07207,"Did you tell Walter?
I told Walter.
Does he still love you?",You're not a bitch.,"['I think so.', ""No, he doesn't."", ""I don't think he does anymore.""]",0.9232314933359809,0.9232314933359809,0.9152616,0.9312013604283703,0.9232314933359809
humod_07208,"I've got some pictures.  Want to see?
No thanks.
Ah, come on.",I don't want to see any goddamn pictures.,"[""I'm in no mood to see any pictures."", ""I don't want to see any goddamn pictures."", 'MAYBE ANOTHER TIME BUT NOT NOW.']",0.9052160199553252,0.9052160199553252,0.88297164,0.9274603955091,0.9052160199553252
humod_07209,"I've got some pictures.  Want to see?
No thanks.
Ah, come on.",Let's go all the way.,"['Ok, fine. What are they of?', 'I said no thanks.', ""I didn't want to see them the last 50 times and I don't want to see them now!""]",0.9148011071312628,0.9148011071312628,0.91401654,0.9155856694436475,0.9148011071312628
humod_07210,"Aren't you glad?
When?
Soon.
Next week? The week after?",Early July.,"['It should be the first week in July.', 'Yes, the week after.', 'Next week.']",0.6901236700777038,0.6901236700777038,0.8099098,0.5703375195987669,0.6901236700777038
humod_07211,"Aren't you glad?
When?
Soon.
Next week? The week after?",I thought it might be a nice break from all of this.,"['The week after', 'Next week I will be glad.', 'Wow, that is to soon.']",0.8446557286569241,0.8446557286569241,0.88143194,0.8078795200961358,0.8446557286569241
humod_07212,"Carlos, can I ask you something?
Sure.
Nothing.
Ask me. Ask me anything.",Did you ever... Do you have feelings for Anna?,"['Are you attracted to Anna?', 'What are your thoughts on me asking out Anna?', 'Did you used to have feelings for Anna?']",0.9288292035758869,0.9288292035758869,0.90592986,0.9517285436988624,0.9288292035758869
humod_07213,"Carlos, can I ask you something?
Sure.
Nothing.
Ask me. Ask me anything.",Cancer.  It was the cigarettes.  Right? The cigarettes?,"['i can answer anything', 'Do you love her? Like really love her?', 'are you seeing someone?']",0.9125373659783589,0.9125373659783589,0.88480985,0.9402648803102945,0.9125373659783589
humod_07214,"Don't you have friends?
I have friends.
A pretty girl like you should have a lot of friends.
I'm not pretty.",Well... not in the common way.,"['No, you are beautiful.', 'Yes you are.', ""Come on girl, you know you're beautiful.""]",0.933477283056805,0.933477283056805,0.92268157,0.9442729960605093,0.933477283056805
humod_07215,"Don't you have friends?
I have friends.
A pretty girl like you should have a lot of friends.
I'm not pretty.",That's a damn long time...,"[""You're pretty to me."", 'Your beautiful!', ""Yes you are don't be so negative.""]",0.9208044231086052,0.9208044231086052,0.8682505,0.9733583569822862,0.9208044231086052
humod_07216,"I haven't broken any laws.
Then you won't mind if I look around.
I would.
Got something to hide?
Doesn't everybody?
I could get a search warrant.","If you could, you would have brought one today.","[""You could, but you don't have one right now, do ya?"", 'Then I suggest you get one. For now, get out.', 'Then go get one.']",0.9174298222533659,0.9174298222533659,0.9382236,0.8966360441191586,0.9174298222533659
humod_07217,"I haven't broken any laws.
Then you won't mind if I look around.
I would.
Got something to hide?
Doesn't everybody?
I could get a search warrant.","As a ""robbery""?!  No.","['Then get one.', 'So come back with a warrant.', 'try to do it, cop ....']",0.900951779008075,0.900951779008075,0.8929531,0.9089504601958681,0.900951779008075
humod_07218,"I haven't broken any laws.
Then you won't mind if I look around.
I would.
Got something to hide?",Doesn't everybody?,"[""No, I don't."", 'You go get a warrant and you can look all you want, until then hit the road copper.', 'Not at all, but i know my rights!']",0.9453244044330534,0.9453244044330534,0.9202615,0.9703873066001767,0.9453244044330534
humod_07219,"I haven't broken any laws.
Then you won't mind if I look around.
I would.
Got something to hide?",Rats?,"['Crap!', ""I'm just not comfortable with someone looking through my things."", 'Just my underwear']",0.9095001041448987,0.9095001041448987,0.9056822,0.9133180021359276,0.9095001041448987
humod_07220,"I haven't broken any laws.
Then you won't mind if I look around.
I would.
Got something to hide?
Doesn't everybody?",I could get a search warrant.,"['I can take a quick look or I can come back with a warrant and a whole team of people.', 'Well, not everybody...', 'Only the guilty ones.']",0.9394156433331295,0.9394156433331295,0.9240742,0.9547571136926262,0.9394156433331295
humod_07221,"I haven't broken any laws.
Then you won't mind if I look around.
I would.
Got something to hide?
Doesn't everybody?",I've done that before.,"['probably, but do they brake any law?', 'Move away Sir.', 'Where were you on August the 18th?']",0.9570708591388684,0.9570708591388684,0.948743,0.9653987325523338,0.9570708591388684
humod_07222,"What?
Would you like to sit on my lap?
No thank you.
Are you sure?
I'm sure. Thank you all the same.
That's okay... doesn't matter.",Do you want me to sit on your lap?,"['Is that what you want because it kind of creeps me out', ""Don't say like that. Everything is meaningful. Please understand what I am saying."", ""It's kind of strange, you know.""]",0.7607415938939265,0.7607415938939265,0.9039897,0.6174935151270253,0.7607415938939265
humod_07223,"What?
Would you like to sit on my lap?
No thank you.
Are you sure?
I'm sure. Thank you all the same.
That's okay... doesn't matter.",But it didn't fall.  You caught it.,"['Sorry, maybe next time.', 'This is very awkward.', 'Then why do you keep asking me?']",0.8608067740906662,0.8608067740906662,0.8803463,0.841267249963559,0.8608067740906662
humod_07224,"What?
Would you like to sit on my lap?
No thank you.
Are you sure?",I'm sure. Thank you all the same.,"[""I'm definitely sure."", ""I'm positive. No thank you."", 'Well, since you asked so kindly, maybe.']",0.9510003851236147,0.9510003851236147,0.9162979,0.9857028576495732,0.9510003851236147
humod_07225,"What?
Would you like to sit on my lap?
No thank you.
Are you sure?",Thank you.  Have you been getting the money I sent you?,"['yeah, positive.', 'Yes, I am sure.', ""I'm fine here.""]",0.931309223551305,0.931309223551305,0.8687669,0.9938515432253516,0.931309223551305
humod_07226,"What?
Would you like to sit on my lap?
No thank you.
Are you sure?
I'm sure. Thank you all the same.",That's okay... doesn't matter.,"['Sorry that was inappropriate', ""That's okay... your wish."", 'What can I do to change your mind?']",0.8844524867008903,0.8844524867008903,0.8965672,0.8723377479455426,0.8844524867008903
humod_07227,"What?
Would you like to sit on my lap?
No thank you.
Are you sure?
I'm sure. Thank you all the same.",Where we going?,"['You know where to find me', ""No problem, just figured I'd ask."", 'Are you really sure? There are no seats, and you look tired...']",0.9337783039652586,0.9337783039652586,0.90255934,0.9649972679303647,0.9337783039652586
humod_07228,"My daddy lets me sit on his lap.
Does he?
Yes.",Do you like it when he asks you?,"['Your Daddy must love you very much.', 'Do you like it when is lets you?', 'Do you like sitting on his lap?']",0.9628850199579306,0.9628850199579306,0.9264957,0.9992743686435835,0.9628850199579306
humod_07229,"My daddy lets me sit on his lap.
Does he?
Yes.",I don't believe you.,"[""I don't think that is truthful"", ""I don't believe that's true. And you can't sit on my lap."", 'When?']",0.9441303175825393,0.9441303175825393,0.9309236,0.9573370540417265,0.9441303175825393
humod_07230,"What's her name?
Ms. Kramer.
Tell Ms. Kramer what your daddy does.
I can't.","Yes you can, Robin.","[""And why can't you?"", 'Ms. Kramer is aware of your bashfulness.', ""It's all right, she's a professional.""]",0.8719156137941844,0.8719156137941844,0.8915385,0.852292726802541,0.8719156137941844
humod_07231,"What's her name?
Ms. Kramer.
Tell Ms. Kramer what your daddy does.
I can't.",... We could try that.,"[""why can't you?"", 'Why not?', ""Why can't you tell her?""]",0.9054444065265193,0.9054444065265193,0.8757331,0.9351557355269461,0.9054444065265193
humod_07232,"But will he... ?
Your daddy will always love you.
How do you know?
I know because... it's just something I know.
I don't want to hurt my daddy.","Robin, listen to me.","[""You can't hurt your daddy, he loves you."", 'Robin, trust me', 'If he loves you, he will understand the reasons behind your choices. Be confident in his judgement.']",0.9390430385926493,0.9390430385926493,0.90670395,0.9713821282106891,0.9390430385926493
humod_07233,"But will he... ?
Your daddy will always love you.
How do you know?
I know because... it's just something I know.
I don't want to hurt my daddy.",Yes. Unfair to me.,"[""I know you don't want to.  But, he will always love you."", ""Don't you worry your daddy won't get hurt."", 'He would want you to do the right thing.']",0.886171609173241,0.886171609173241,0.90982795,0.8625152707299049,0.886171609173241
humod_07234,"But will he... ?
Your daddy will always love you.
How do you know?
I know because... it's just something I know.",I don't want to hurt my daddy.,"[""I'm scared but thank you."", 'Does your daddy still love you?', 'If you believe it then so will I.']",0.8561506541021083,0.8561506541021083,0.88665783,0.8256434741511771,0.8561506541021083
humod_07235,"But will he... ?
Your daddy will always love you.
How do you know?
I know because... it's just something I know.",Now. We close now.,"[""I hope you're right."", 'Did he tell you he loved me?', 'You just know, eh?']",0.8606738038581999,0.8606738038581999,0.9152863,0.8060613051498715,0.8606738038581999
humod_07236,"No.
I don't mind.
You should go home.
Can't I stay a little longer?
It's getting dark. Go home.",Will I see you again?,"['Can I come back another day?', 'When can I come back again?', ""At least drive me home, it's too dark.""]",0.9179621353435334,0.9179621353435334,0.8915131,0.9444111614799137,0.9179621353435334
humod_07237,"No.
I don't mind.
You should go home.
Can't I stay a little longer?
It's getting dark. Go home.",So did you,"['Just let me stay a few more minutes.', ""That's why you're single and bitter and will never meet anyone. You're an asshole."", ""I'd prefer to stay here.""]",0.9300268410774801,0.9300268410774801,0.9566301,0.9034235714142986,0.9300268410774801
humod_07238,"No.
I don't mind.
You should go home.
Can't I stay a little longer?",It's getting dark. Go home.,"['Its getting late.', ""It's getting dark, better head home."", ""No, it's not my decision""]",0.8808240082238666,0.8808240082238666,0.9136488,0.8479992322871193,0.8808240082238666
humod_07239,"No.
I don't mind.
You should go home.
Can't I stay a little longer?",St. Joseph's.,"[""No, you can't do that."", 'Get out right now.', 'No.  The bar is closed.']",0.869168028924888,0.869168028924888,0.8332122,0.905123861022841,0.869168028924888
humod_07240,"I don't know.
What did you think would happen?
I don't know.
What did you want to happen?",I don't know!,"['I wanted to find a million dollars!', ""I said I don't know, and that's what I mean."", 'I wanted to go with him.']",0.9383130234461755,0.9383130234461755,0.94920504,0.9274210059606494,0.9383130234461755
humod_07241,"I don't know.
What did you think would happen?
I don't know.
What did you want to happen?",There was nothing to it.  It was my pleasure.,"[""I don't know."", ""I'm not sure."", 'Just something, but this, this was a complete wreck.']",0.9595724443612687,0.9595724443612687,0.92836165,0.9907832344409211,0.9595724443612687
humod_07242,"You know that if anything happens, I spend the rest of my life in prison. No parole, no nothing.
Is this the first one?
Of course it is! That's why I'm telling you!",I want you to calm down.,"['Lets make sure nothing happens!', ""Calm down, let's think this through."", ""Sorry.  I know it's hard, but try to calm down.""]",0.8248115364580482,0.8248115364580482,0.9120692,0.737553871446675,0.8248115364580482
humod_07243,"You know that if anything happens, I spend the rest of my life in prison. No parole, no nothing.
Is this the first one?
Of course it is! That's why I'm telling you!",Some kinds of women are...,"[""It's really true?"", 'Some women get caught multiple times.', 'Look it’s your choice man']",0.8512340520238435,0.8512340520238435,0.905365,0.7971031138133119,0.8512340520238435
humod_07244,"Don't ever do that again.
All right.
I don't like nobody behind my back!",I'm sorry. I shouldn't have been there.,"[""I won't do that again"", 'I am not that kind', 'But I was giving you a massage!']",0.8708232624961096,0.8708232624961096,0.91611516,0.8255313602354444,0.8708232624961096
humod_07245,"Don't ever do that again.
All right.
I don't like nobody behind my back!","I don't know. Look, man, if you're looking for somebody maybe you ought to see the cops.","[""Sorry, I won't do it again."", 'Sorry about that.', ""Sorry, I didn't mean any harm.""]",0.7949968179680764,0.7949968179680764,0.8460925,0.7439011137918352,0.7949968179680764
humod_07246,"It's going to take time, Walter.
Time.
How do you feel about that?",I feel... okay.,"['I feel....uncertain.', 'I feel fine', 'Does it matter?']",0.8817406018580933,0.8817406018580933,0.90139747,0.8620837370566409,0.8817406018580933
humod_07247,"It's going to take time, Walter.
Time.
How do you feel about that?",You heard me. Where is it?,"[""I'm not sure. Time is a luxury these days."", ""I've got mixed feelings."", ""I agree with you, time we'll heal.""]",0.915542789596583,0.915542789596583,0.89866793,0.9324176476364643,0.915542789596583
humod_07248,"There's something wrong with this picture.
What picture?
I'm talking about you.
Me?","Yeah, you.","['Yes, you.', 'Yes, you.', 'Yes, you are the only one here.']",0.8476721965533585,0.8476721965533585,0.92095315,0.7743912385428131,0.8476721965533585
humod_07249,"There's something wrong with this picture.
What picture?
I'm talking about you.
Me?",Of course.,"['yes', ',lj,jkl,ljk,lkjZS,dlkjlk,jsdf', 'Who else would I be referring to?']",0.8787389469737819,0.8787389469737819,0.94321704,0.8142608548392875,0.8787389469737819
humod_07250,"You're quiet at work.
I'm just quiet.
You don't hang out with the other guys.
Neither do you.",They're all assholes.,"[""There's a reason for that."", ""Yeah, well, that's because I don't like them."", ""But I'm married with kids.""]",0.956730376098454,0.956730376098454,0.92733467,0.9861260859447719,0.956730376098454
humod_07251,"You're quiet at work.
I'm just quiet.
You don't hang out with the other guys.
Neither do you.","Plan B. Here ya go, honey...","['I guess we are both quiet people', ""Yes, I'm always with the girls."", 'I guess we are both quiet.']",0.889888313768235,0.889888313768235,0.84668213,0.9330944962460341,0.889888313768235
humod_07252,"I'm not easily shocked.
I get that impression.
So... what's your dark secret?
Why do you want to know?",Don't you think I should know before we have sex?,"['I like to know who I am dealing with.', 'Something tells me you know more than I suspect.', 'I want to know you better and be there to support you.']",0.8595693266282725,0.8595693266282725,0.93037426,0.7887643885394429,0.8595693266282725
humod_07253,"I'm not easily shocked.
I get that impression.
So... what's your dark secret?
Why do you want to know?",I have to leave now.,"['Because it will help me to learn more about you.', ""I've told you my secrets already."", ""It's the most interesting way to really know a person, deep down I mean.""]",0.9477506856721329,0.9477506856721329,0.9511345,0.9443668684565402,0.9477506856721329
humod_07254,"What's the problem?
You think I have a problem?
Do you?
It's been a while since...",Since you've had sex?,"[""Wait, don't tell me. I'm sorry I asked."", 'please be free and open up...', 'Since we last spoke.']",0.9204061378956954,0.9204061378956954,0.9030969,0.9377153615000088,0.9204061378956954
humod_07255,"What's the problem?
You think I have a problem?
Do you?
It's been a while since...",Thank you.,"['Since what?', ""I DON'T HAVE A PROBLEM!"", ""Don't worry, it's water under the bridge now.""]",0.9449971174533056,0.9449971174533056,0.9090949,0.9808993052114819,0.9449971174533056
humod_07256,"You're scared.
I'm not scared.
Neither am I.",Maybe you should be.,"['Liar!', 'You should be scared.', 'You are brave.']",0.9549934325475171,0.9549934325475171,0.93602085,0.9739660139597803,0.9549934325475171
humod_07257,"You're scared.
I'm not scared.
Neither am I.",For what?  He left.  Not me.,"['does not fit', 'So, what are we talking about?', ""Then let's get this done already.""]",0.8241895113504785,0.8241895113504785,0.8934089,0.7549701281620774,0.8241895113504785
humod_07258,"I don't even know how to live with myself.
Just think about it.
I've got problems.
Who doesn't?
Most people don't have my kind of problems.
Guess that makes you pretty special.",That's not what I meant.,"['That is not what I was saying', 'Only I knw what I go through.', ""Don't be an ass.""]",0.9486889577683069,0.9486889577683069,0.9019504,0.9954274965874864,0.9486889577683069
humod_07259,"I don't even know how to live with myself.
Just think about it.
I've got problems.
Who doesn't?
Most people don't have my kind of problems.
Guess that makes you pretty special.",Look at me...,"[""I'm not that special, people don't like my personality."", 'yeah, especially screwed up', 'Yes it does!']",0.8633397971350738,0.8633397971350738,0.87713873,0.8495408604063172,0.8633397971350738
humod_07260,"I don't even know how to live with myself.
Just think about it.
I've got problems.
Who doesn't?",Most people don't have my kind of problems.,"['Not the kind of problems I have.', ""I don't care about everyone else's problems."", ""I'm all sorts of messed up.""]",0.8254453584927208,0.8254453584927208,0.8765489,0.7743418306863082,0.8254453584927208
humod_07261,"I don't even know how to live with myself.
Just think about it.
I've got problems.
Who doesn't?","Mom, it's ...","['My biggest problem is you.', ""They don't have problems like this."", ""The dead certainly don't.""]",0.9244180779313325,0.9244180779313325,0.89158845,0.9572477063845156,0.9244180779313325
humod_07262,"I don't even know how to live with myself.
Just think about it.
I've got problems.
Who doesn't?
Most people don't have my kind of problems.",Guess that makes you pretty special.,"['Everyone have problem.', 'Some people have worse problems.', ""You'd be surprised if you'd ask around.""]",0.8720112229677928,0.8720112229677928,0.92290336,0.8211190869992758,0.8720112229677928
humod_07263,"I don't even know how to live with myself.
Just think about it.
I've got problems.
Who doesn't?
Most people don't have my kind of problems.",Your father is proud of you.,"[""Most people don't."", 'You are loved.', 'You know, your problems are more common than you realize.']",0.9358390519043515,0.9358390519043515,0.9122415,0.9594365853112359,0.9358390519043515
humod_07264,"Don't do that.
Do what?
Sneak up behind me like that.
What's your fucking problem?",Why's it always my fucking problem?,"['My fucking problem is you.', ""Why do you always have to use language like that, I don't LIKE that."", ""My problem, my problem, you can't figure out what my fucking problem is, you idiot.""]",0.8652210570806744,0.8652210570806744,0.93078506,0.7996570542324548,0.8652210570806744
humod_07265,"Don't do that.
Do what?
Sneak up behind me like that.
What's your fucking problem?","Yes.  I said, ""Not actually."" The fuck you care, George?  We're just talking...","['You scared me to death', ""I just don't like to be snuck up on."", 'nothing whats yours?']",0.8046512136052084,0.8046512136052084,0.918661,0.6906414288659956,0.8046512136052084
humod_07266,"Well?
Well, what?
Have you decided?",All I said was that it sounds like a good idea.,"['Decided what?', ""No, I haven't thought of anything yet."", ""I havent' yet, but it does sound like a good idea.""]",0.9229733527519866,0.9229733527519866,0.9086411,0.9373056055741635,0.9229733527519866
humod_07267,"Well?
Well, what?
Have you decided?",That's good.,"[""No, I haven't."", 'Not yet.', 'Yes, I made up my mind, I know what to do now.']",0.8672669737041834,0.8672669737041834,0.95176536,0.7827685889603382,0.8672669737041834
humod_07268,"Twelve years ... But why haven't they married?
And why haven't they left each other?
I'm beginning to have my doubts. It couldn't be that they're in love?",Could be. They're the kind of people who are capable of anything.,"[""Could be. If anyone in this world is, it's them"", ""It isn't always about love"", ""who knows really. I guess they don't either.""]",0.9296653429405796,0.9296653429405796,0.86721367,0.9921170194421027,0.9296653429405796
humod_07269,"Twelve years ... But why haven't they married?
And why haven't they left each other?
I'm beginning to have my doubts. It couldn't be that they're in love?","Goodbye, Daddy.","[""Perhaps they are if they're still happily together!"", ""Maybe it's just for convenience."", 'nothing like that, Daddy.']",0.8533949529477961,0.8533949529477961,0.9193647,0.7874252151149526,0.8533949529477961
humod_07270,"Have you read it?... They're asking for anyone with information to get in touch with them.
Yes. I had also thought of going there to talk with them...
Yes, you should go.",But then when will we see each other?,"['How long will it take?', ""I'm thinking about going."", ""I'm on my way.""]",0.7909229621872347,0.7909229621872347,0.9145576,0.6672883481949651,0.7909229621872347
humod_07271,"Have you read it?... They're asking for anyone with information to get in touch with them.
Yes. I had also thought of going there to talk with them...
Yes, you should go.",Sure.,"[""Alright, I'll go."", 'OK, I WILL GO', 'I know.']",0.871952653525737,0.871952653525737,0.9266601,0.8172451865642609,0.871952653525737
humod_07272,"Good night, my love.
Good night. Tell me that you love me.
I love you.
Tell me once more.
I don't love you.",I deserve it.,"['Make up your silly mind.', 'I know that you love me. I just wanted to hear it one more time before sleep.', 'Very funny.']",0.9597740925023075,0.9597740925023075,0.9349476,0.9846005751031867,0.9597740925023075
