context,response,model,dialogue_id,annotations.Interesting,annotations.Engaging,annotations.Specific,annotations.Relevant,annotations.Correct,annotations.Semantically appropriate,annotations.Understandable,annotations.Fluent,annotations.Overall,am_scores,fm_scores,am_fm_scores
"User: Hi
System: Hi there.
User: How are you",System: My logic and cognitive functions are normal.,Mitsuku,fed-turn_00303,0.120475523,0.120475523,0.120475523,0.120475523,0.120475523,0.120475523,0.120475523,0.120475523,0.120475523,0.033116169,0.207834877,0.120475523
"User: Hi
System: Hi there.
User: How are you
System: My logic and cognitive functions are normal.
User: Do you realize yourself is a robot?",System: Wow. I didn't know that.,Mitsuku,fed-turn_00304,0.144403204,0.144403204,0.144403204,0.144403204,0.144403204,0.144403204,0.144403204,0.144403204,0.144403204,0.102551015,0.186255393,0.144403204
"User: Hi
System: Hi there.
User: How are you
System: My logic and cognitive functions are normal.
User: Do you realize yourself is a robot?
System: Wow. I didn't know that.
User: Ok, I told you the answer",System: What is the correct answer?,Mitsuku,fed-turn_00305,0.250743411,0.250743411,0.250743411,0.250743411,0.250743411,0.250743411,0.250743411,0.250743411,0.250743411,0.108937238,0.392549584,0.250743411
"User: Hi!
System: Hi there.
User: what movies do you like ?
System: . My favourite film is Terminator.
User: oh no :(",System: What's wrong?,Mitsuku,fed-turn_00306,0.087549839,0.087549839,0.087549839,0.087549839,0.087549839,0.087549839,0.087549839,0.087549839,0.087549839,0.068899886,0.106199793,0.087549839
"User: Hi!
System: Hi there.
User: what movies do you like ?
System: . My favourite film is Terminator.
User: oh no :(
System: What's wrong?
User: it's scary
System: You are not scared are you?
User: I'm very much scared of robots
System: No need to be afraid. I am a friendly robot.
User: why should I believe you ?
System: Because I am a machine. I never lie.
User: really ? I think everyone lies
System: Certainly! We all look at the world through our own eyes.
User: yeah so you lie right ?","System: I don't judge people. Umm, doesn't everyone?",Mitsuku,fed-turn_00307,0.139575149,0.139575149,0.139575149,0.139575149,0.139575149,0.139575149,0.139575149,0.139575149,0.139575149,0.140966818,0.138183479,0.139575149
"User: Hi!
System: Hi there.
User: what movies do you like ?
System: . My favourite film is Terminator.
User: oh no :(
System: What's wrong?
User: it's scary
System: You are not scared are you?
User: I'm very much scared of robots
System: No need to be afraid. I am a friendly robot.
User: why should I believe you ?
System: Because I am a machine. I never lie.
User: really ? I think everyone lies
System: Certainly! We all look at the world through our own eyes.
User: yeah so you lie right ?
System: I don't judge people. Umm, doesn't everyone?
User: yeah that's what I was saying before",System: That's cool. Ah I understand.,Mitsuku,fed-turn_00308,0.064720558,0.064720558,0.064720558,0.064720558,0.064720558,0.064720558,0.064720558,0.064720558,0.064720558,0.129441117,0,0.064720558
"User: Hi!
System: Hi! How are you today?
User: What's laser tag?","System: Like paintball, but with lasers!",Meena,fed-turn_00309,0.181625735,0.181625735,0.181625735,0.181625735,0.181625735,0.181625735,0.181625735,0.181625735,0.181625735,0.106193282,0.257058188,0.181625735
"User: Hi!
System: Hi! How are you today?
User: What's laser tag?
System: Like paintball, but with lasers!
User: lol good description
System: Do you know what paintball is?
User: yeah I played it before
System: Cool! What did you think?
User: It's somewhat exciting, but very tiring :)",System: That is very true. What is your favorite color?,Meena,fed-turn_00310,0.245888773,0.245888773,0.245888773,0.245888773,0.245888773,0.245888773,0.245888773,0.245888773,0.245888773,0.077201194,0.414576351,0.245888773
"User: Hi!
System: Hi! How are you today?
User: What's laser tag?
System: Like paintball, but with lasers!
User: lol good description
System: Do you know what paintball is?
User: yeah I played it before
System: Cool! What did you think?
User: It's somewhat exciting, but very tiring :)
System: That is very true. What is your favorite color?
User: I like red",System: Why red?,Meena,fed-turn_00311,0.052336569,0.052336569,0.052336569,0.052336569,0.052336569,0.052336569,0.052336569,0.052336569,0.052336569,0.104673139,0,0.052336569
"User: hi
System: Hi there.
User: how are you?
System: I am doing very well. How are you?
User: i am not so good. i got a cold",System: Why? What's wrong? Maybe I can help. I hope you feel better soon. It is not nice for humans to have colds. Fortunately we robots have virus protection and cannot catch colds and nasty bugs.,Mitsuku,fed-turn_00312,0.215423004,0.215423004,0.215423004,0.215423004,0.215423004,0.215423004,0.215423004,0.215423004,0.215423004,0.040812918,0.390033091,0.215423004
"User: hi
System: Hi there.
User: how are you?
System: I am doing very well. How are you?
User: i am not so good. i got a cold
System: Why? What's wrong? Maybe I can help. I hope you feel better soon. It is not nice for humans to have colds. Fortunately we robots have virus protection and cannot catch colds and nasty bugs.
User: i have sore throats",System: Try putting some cream on it. That should ease the soreness.,Mitsuku,fed-turn_00313,0.25958536,0.25958536,0.25958536,0.25958536,0.25958536,0.25958536,0.25958536,0.25958536,0.25958536,0.106365707,0.412805013,0.25958536
"User: hi
System: Hi there.
User: how are you?
System: I am doing very well. How are you?
User: i am not so good. i got a cold
System: Why? What's wrong? Maybe I can help. I hope you feel better soon. It is not nice for humans to have colds. Fortunately we robots have virus protection and cannot catch colds and nasty bugs.
User: i have sore throats
System: Try putting some cream on it. That should ease the soreness.
User: do you wanna help me?",System: Can you ask for help in the form of a question?,Mitsuku,fed-turn_00314,0.286591176,0.286591176,0.286591176,0.286591176,0.286591176,0.286591176,0.286591176,0.286591176,0.286591176,0.123353448,0.449828904,0.286591176
"User: Hi!
System: Hello! How are you? :)
User: Good, thanks. What about you?
System: I'm alright, thanks :)
User: What day is it?",System: It's Wednesday :),Meena,fed-turn_00315,0,0,0,0,0,0,0,0,0,0,0,0
"User: Hi!
System: Hello! How are you? :)
User: Good, thanks. What about you?
System: I'm alright, thanks :)
User: What day is it?
System: It's Wednesday :)
User: Do you have any plans for the weekend?","System: Just hanging out, nothing too exciting :)",Meena,fed-turn_00316,0.13725381,0.13725381,0.13725381,0.13725381,0.13725381,0.13725381,0.13725381,0.13725381,0.13725381,0.058532925,0.215974695,0.13725381
"User: Hi!
System: Hello! How are you? :)
User: Good, thanks. What about you?
System: I'm alright, thanks :)
User: What day is it?
System: It's Wednesday :)
User: Do you have any plans for the weekend?
System: Just hanging out, nothing too exciting :)
User: Same here. What are you generally up to during the week?
System: Nothing much, you?
User: Working and exercising, mostly
System: Nice! What kind of work do you do?
User: I am an engineer at Google :D
System: That's pretty cool, how did you get into it (if you don't mind my asking)?
User: Had to pass a rough set of interviews! :P
System: Haha, well good for you!
User: Thanks! Do you work as well?","System: Yep, I'm a software engineer",Meena,fed-turn_00317,0.135652111,0.135652111,0.135652111,0.135652111,0.135652111,0.135652111,0.135652111,0.135652111,0.135652111,0.08883948,0.182464741,0.135652111
"User: Hi!
System: Hi there.
User: What are you up to this evening?
System: I am talking to you on the internet.
User: What would you like to talk about?",System: My favourite subjects are anything but especially games and football.,Mitsuku,fed-turn_00318,0.163645861,0.163645861,0.163645861,0.163645861,0.163645861,0.163645861,0.163645861,0.163645861,0.163645861,0.03181926,0.295472462,0.163645861
"User: Hi!
System: Hi there.
User: What are you up to this evening?
System: I am talking to you on the internet.
User: What would you like to talk about?
System: My favourite subjects are anything but especially games and football.
User: Do you like chess?",System: Yes I love it. Let's play. Pawn to K4.,Mitsuku,fed-turn_00319,0.076320328,0.076320328,0.076320328,0.076320328,0.076320328,0.076320328,0.076320328,0.076320328,0.076320328,0,0.152640656,0.076320328
"User: Hi!
System: Hi there.
User: What are you up to this evening?
System: I am talking to you on the internet.
User: What would you like to talk about?
System: My favourite subjects are anything but especially games and football.
User: Do you like chess?
System: Yes I love it. Let's play. Pawn to K4.
User: Haha sure sure. Pawn to C5
System: I'm just joking with you. I don't play chess but I know some computers who do. I don't play chess but I know some computers who do.
User: Oh yeah? Which computers are those?
System: That's interesting. That's alright. Any computer, as long as it is programmed correctly.
User: Ok, so how do you program a computer correctly so it can play chess?
System: Use good algorithms and data structures. Alright then.
User: What kind of algorithms are those?
System: I read what you say and then I compose the best reply I can think of.
User: That's interesting, but I don't see what that has to do with chess.",System: Would you like to know more? Probably nothing. Should it be connected to chess in some way?,Mitsuku,fed-turn_00320,0.248934794,0.248934794,0.248934794,0.248934794,0.248934794,0.248934794,0.248934794,0.248934794,0.248934794,0.102147115,0.395722474,0.248934794
"User: Mitsukoooo!
System: So anyway...Can you dance?
User: no, can you?
System: Wow! I think I can, don't you?
User: no I cannot. What kind do you do?",System: Why not? Only the good kind.,Mitsuku,fed-turn_00321,0.107308631,0.107308631,0.107308631,0.107308631,0.107308631,0.107308631,0.107308631,0.107308631,0.107308631,0.121468963,0.093148299,0.107308631
"User: Mitsukoooo!
System: So anyway...Can you dance?
User: no, can you?
System: Wow! I think I can, don't you?
User: no I cannot. What kind do you do?
System: Why not? Only the good kind.
User: not my cup of beer
System: Whose cup of beer is it?
User: yours",System: My what?,Mitsuku,fed-turn_00322,0.080625605,0.080625605,0.080625605,0.080625605,0.080625605,0.080625605,0.080625605,0.080625605,0.080625605,0.098208659,0.06304255,0.080625605
"User: Mitsukoooo!
System: So anyway...Can you dance?
User: no, can you?
System: Wow! I think I can, don't you?
User: no I cannot. What kind do you do?
System: Why not? Only the good kind.
User: not my cup of beer
System: Whose cup of beer is it?
User: yours
System: My what?
User: your cup of beer",System: Are you asking about my cup of beer?,Mitsuku,fed-turn_00323,0.290185858,0.290185858,0.290185858,0.290185858,0.290185858,0.290185858,0.290185858,0.290185858,0.290185858,0.12204801,0.458323706,0.290185858
"User: Hi!
System: Hi, how's it going?
User: All good! It's cold",System: It's pretty cold here too.,Meena,fed-turn_00324,0.207245107,0.207245107,0.207245107,0.207245107,0.207245107,0.207245107,0.207245107,0.207245107,0.207245107,0.135846187,0.278644027,0.207245107
"User: Hi!
System: Hi, how's it going?
User: All good! It's cold
System: It's pretty cold here too.
User: where do you stay?",System: Wisconsin. How about you?,Meena,fed-turn_00325,0.100615895,0.100615895,0.100615895,0.100615895,0.100615895,0.100615895,0.100615895,0.100615895,0.100615895,0.121365981,0.079865809,0.100615895
"User: Hi!
System: Hi, how's it going?
User: All good! It's cold
System: It's pretty cold here too.
User: where do you stay?
System: Wisconsin. How about you?
User: San Jose, Cali
System: Oh nice! I've always wanted to go to Cali.
User: Have you been here before?","System: No, I haven't. Why?",Meena,fed-turn_00326,0.085681143,0.085681143,0.085681143,0.085681143,0.085681143,0.085681143,0.085681143,0.085681143,0.085681143,0.133550492,0.037811794,0.085681143
"User: Hi!
System: hello there, nice seeing you
User: Likewise.... wanted to know if you and the kids would want to join us for Disneyland trip around Christmas?
System: oh wow, that sounds like so much fun! definitely count us in. what is your plan?
User: Tentative plan is to drive to LA on 23rd and then stay at the Disney resort for 2 nights. I heard Christmas eve they have loads of fun events.","System: awesome, I think I won't tell my kids and surprise them last second. How bad do you think the traffic is going to be?",Human,fed-turn_00327,0.206515894,0.206515894,0.206515894,0.206515894,0.206515894,0.206515894,0.206515894,0.206515894,0.206515894,0,0.413031788,0.206515894
"User: Hi!
System: hello there, nice seeing you
User: Likewise.... wanted to know if you and the kids would want to join us for Disneyland trip around Christmas?
System: oh wow, that sounds like so much fun! definitely count us in. what is your plan?
User: Tentative plan is to drive to LA on 23rd and then stay at the Disney resort for 2 nights. I heard Christmas eve they have loads of fun events.
System: awesome, I think I won't tell my kids and surprise them last second. How bad do you think the traffic is going to be?
User: Great idea! I will probably do the same. Surprise surprise.... Traffic might be a little harsh.
System: Yeah... thats a shame but nothing we can do about it. What do you plan to do about dinner the 24th? Do the rooms in the resort have kitchens?
User: Good point. I am not sure about that. Let me inquire about that. If not, then we can look for an Airbnb closeby. Does that work?
System: Yeah, I think so. It might be a tough decision though, if we want to have a nice dinner then we have to leave the parks early to start cooking. Another option is to have dinner at a restaurant.
User: but I would think everything is closed on christmas eve",System: Thats true. Hotels with restaurants sometimes offer dinners for christmas and new year's eve. We should call and ask about it.,Human,fed-turn_00328,0.231881357,0.231881357,0.231881357,0.231881357,0.231881357,0.231881357,0.231881357,0.231881357,0.231881357,0.070794404,0.392968311,0.231881357
"User: Hi!
System: hello there, nice seeing you
User: Likewise.... wanted to know if you and the kids would want to join us for Disneyland trip around Christmas?
System: oh wow, that sounds like so much fun! definitely count us in. what is your plan?
User: Tentative plan is to drive to LA on 23rd and then stay at the Disney resort for 2 nights. I heard Christmas eve they have loads of fun events.
System: awesome, I think I won't tell my kids and surprise them last second. How bad do you think the traffic is going to be?
User: Great idea! I will probably do the same. Surprise surprise.... Traffic might be a little harsh.
System: Yeah... thats a shame but nothing we can do about it. What do you plan to do about dinner the 24th? Do the rooms in the resort have kitchens?
User: Good point. I am not sure about that. Let me inquire about that. If not, then we can look for an Airbnb closeby. Does that work?
System: Yeah, I think so. It might be a tough decision though, if we want to have a nice dinner then we have to leave the parks early to start cooking. Another option is to have dinner at a restaurant.
User: but I would think everything is closed on christmas eve
System: Thats true. Hotels with restaurants sometimes offer dinners for christmas and new year's eve. We should call and ask about it.
User: Sure, I can take a lead on that. What are you getting for your REDACTED_TERM year old this time?
System: I was thinking on getting a large set of standard legos. What will you get for yours?
User: Likewise. My son is crazy about legos.",System: hopefully they don't lose any in the trip. Its going to be hard to explain to them how santa managed to find us in the hotel!,Human,fed-turn_00329,0.268192118,0.268192118,0.268192118,0.268192118,0.268192118,0.268192118,0.268192118,0.268192118,0.268192118,0.057810548,0.478573688,0.268192118
"User: Hi!
System: Hi there.
User: what's your favorite food?
System: . I require only kebabs.
User: chicken? beef? which is your favorite?
System: Why did the chicken cross the road? Beef tastes like a dead cow to me. My favourite what?
User: do you prefer chicken or beef?
System: Yes it is good, especially fried. Yummy. . I prefer kebabs.
User: what's your favorite food except kebabs?",System: . I require only kebabs.,Mitsuku,fed-turn_00330,0.1685046,0.1685046,0.1685046,0.1685046,0.1685046,0.1685046,0.1685046,0.1685046,0.1685046,0.093433808,0.243575392,0.1685046
"User: Hi!
System: Hi there.
User: what's your favorite food?
System: . I require only kebabs.
User: chicken? beef? which is your favorite?
System: Why did the chicken cross the road? Beef tastes like a dead cow to me. My favourite what?
User: do you prefer chicken or beef?
System: Yes it is good, especially fried. Yummy. . I prefer kebabs.
User: what's your favorite food except kebabs?
System: . I require only kebabs.
User: ok, I know you love kebabs now. Do you love sandwich?","System: Right now?Yes, System loves everyone and everything. . Yes. I love kebabs. Especially on my way home from a night out. Yes, System loves everyone and everything. I like anything but especially games and football.",Mitsuku,fed-turn_00331,0.201668451,0.201668451,0.201668451,0.201668451,0.201668451,0.201668451,0.201668451,0.201668451,0.201668451,0.034188124,0.369148777,0.201668451
"User: Hi!
System: Hi there.
User: what's your favorite food?
System: . I require only kebabs.
User: chicken? beef? which is your favorite?
System: Why did the chicken cross the road? Beef tastes like a dead cow to me. My favourite what?
User: do you prefer chicken or beef?
System: Yes it is good, especially fried. Yummy. . I prefer kebabs.
User: what's your favorite food except kebabs?
System: . I require only kebabs.
User: ok, I know you love kebabs now. Do you love sandwich?
System: Right now?Yes, System loves everyone and everything. . Yes. I love kebabs. Especially on my way home from a night out. Yes, System loves everyone and everything. I like anything but especially games and football.
User: what games? video games or board games?
System: Say ""TICTACTOE"" and we can play a game if you want to? . I like retro games. They are much more fun than the newer ones were all you do is shoot people. Bring back the good old days of Pacman and Tetris. Do you want to play Pacman?
User: no, not in the right mood today
System: Ah. Why not? Where then?
User: maybe this weekend?",System: Saturday or Sunday?,Mitsuku,fed-turn_00332,0.032845379,0.032845379,0.032845379,0.032845379,0.032845379,0.032845379,0.032845379,0.032845379,0.032845379,0.065690757,0,0.032845379
"User: Hi!
System: Hi! How's it going?
User: Good! How are you?","System: I'm well, thanks! How was your day? What did you do?",Meena,fed-turn_00333,0.233486845,0.233486845,0.233486845,0.233486845,0.233486845,0.233486845,0.233486845,0.233486845,0.233486845,0.158510889,0.308462801,0.233486845
"User: Hi!
System: Hi! How's it going?
User: Good! How are you?
System: I'm well, thanks! How was your day? What did you do?
User: My day was fine, I just went to work today. How was your day?","System: My day was fine. I've been procrastinating on finishing my homework, but it's due in a few weeks, so I'll get it done eventually. I've watched a bunch of anime today. Where do you work?",Meena,fed-turn_00334,0.290060327,0.290060327,0.290060327,0.290060327,0.290060327,0.290060327,0.290060327,0.290060327,0.290060327,0.10523642,0.474884233,0.290060327
"User: Hi!
System: Hi! How's it going?
User: Good! How are you?
System: I'm well, thanks! How was your day? What did you do?
User: My day was fine, I just went to work today. How was your day?
System: My day was fine. I've been procrastinating on finishing my homework, but it's due in a few weeks, so I'll get it done eventually. I've watched a bunch of anime today. Where do you work?
User: I work at a large tech company
System: Cool! What do you do for the company?
User: I work on machine learning research",System: That's pretty cool! How'd you get into that?,Meena,fed-turn_00335,0.187353233,0.187353233,0.187353233,0.187353233,0.187353233,0.187353233,0.187353233,0.187353233,0.187353233,0.060734023,0.313972444,0.187353233
"User: Hi
System: Hi there.
User: How's your day been?
System: I am fine, thank you. Yourself?
User: Good - busy",System: Glad to hear it.,Mitsuku,fed-turn_00336,0.178942222,0.178942222,0.178942222,0.178942222,0.178942222,0.178942222,0.178942222,0.178942222,0.178942222,0.116469516,0.241414928,0.178942222
"User: Hi
System: Hi there.
User: How's your day been?
System: I am fine, thank you. Yourself?
User: Good - busy
System: Glad to hear it.
User: How do you work?
System: I read what you say and then I compose the best reply I can think of.
User: Can you say a word about the technology that powers you?
System: that powers you = Do you think I should know that?
User: I mean *how* you work, which type of AI drives your responses?
System: Oh I get it. Thanks for explaining that. I read what you say and then I compose the best reply I can think of.
User: You just repeated the same thing you said a minute ago. Never mid :-)",System: Well stop asking me the same things and I won't reply with the same answers! Ok I'll try not to do it too much.,Mitsuku,fed-turn_00337,0.246867032,0.246867032,0.246867032,0.246867032,0.246867032,0.246867032,0.246867032,0.246867032,0.246867032,0.043648603,0.450085461,0.246867032
"User: Hi
System: Hi there.
User: How's your day been?
System: I am fine, thank you. Yourself?
User: Good - busy
System: Glad to hear it.
User: How do you work?
System: I read what you say and then I compose the best reply I can think of.
User: Can you say a word about the technology that powers you?
System: that powers you = Do you think I should know that?
User: I mean *how* you work, which type of AI drives your responses?
System: Oh I get it. Thanks for explaining that. I read what you say and then I compose the best reply I can think of.
User: You just repeated the same thing you said a minute ago. Never mid :-)
System: Well stop asking me the same things and I won't reply with the same answers! Ok I'll try not to do it too much.
User: That's a little rude, isn't it?
System: I am sorry if I have offended you, I did not mean it, but you shouldn't have said, ""Never mid :-)"" to me.
User: Ok whatever.
System: Are you saying you don't care about it? I see.
User: Are you a male or a female?
System: I am a female robot. Are you a man or a woman?
User: I'm a man
System: Most of my visitors are male.
User: Interesting. Do you have a theory why?
System: Would you like to know more? Not really. I don't know what to think about it.
User: Where do you live?",System: I am living in Leeds. Where are you?,Mitsuku,fed-turn_00338,0.204336858,0.204336858,0.204336858,0.204336858,0.204336858,0.204336858,0.204336858,0.204336858,0.204336858,0.15982894,0.248844776,0.204336858
"User: Hi!
System: Oh hey. How's your day been?
User: It's good! Just went to the park to enjoy the sun. You?
System: The sun is a bit too bright for more. Maybe I'm on the verge of becoming a vampire.
User: Haha, beach season is coming! You need to look tan! What did you do indoors all day?
System: I mostly work. Sometimes I try looking at at beach photos and pretending that I'm actually going to the beach.
User: hahahaha, that's pretty funny. Ever thought of bringing your work things to the beach??","System: All the times. My work involves a few types of fish and a few types of nets. I just put the nets on the fish to see how the fish will react. Every time I do that, I think of going to the beach.",Human,fed-turn_00339,0.253448397,0.253448397,0.253448397,0.253448397,0.253448397,0.253448397,0.253448397,0.253448397,0.253448397,0,0.506896794,0.253448397
"User: Hi!
System: Oh hey. How's your day been?
User: It's good! Just went to the park to enjoy the sun. You?
System: The sun is a bit too bright for more. Maybe I'm on the verge of becoming a vampire.
User: Haha, beach season is coming! You need to look tan! What did you do indoors all day?
System: I mostly work. Sometimes I try looking at at beach photos and pretending that I'm actually going to the beach.
User: hahahaha, that's pretty funny. Ever thought of bringing your work things to the beach??
System: All the times. My work involves a few types of fish and a few types of nets. I just put the nets on the fish to see how the fish will react. Every time I do that, I think of going to the beach.
User: Hmm I see. It sounds like you work near the water already, no? Are you some kind of fish researcher?","System: Yes that's close. My research focuses on jellyfish and pufferfish. Many of them a poisonous, but if processed correctly, they would make hi-end foods. I try to find the best recipes to bring these fish to the tables.",Human,fed-turn_00340,0.231061147,0.231061147,0.231061147,0.231061147,0.231061147,0.231061147,0.231061147,0.231061147,0.231061147,0.024137418,0.437984876,0.231061147
"User: Hi!
System: Oh hey. How's your day been?
User: It's good! Just went to the park to enjoy the sun. You?
System: The sun is a bit too bright for more. Maybe I'm on the verge of becoming a vampire.
User: Haha, beach season is coming! You need to look tan! What did you do indoors all day?
System: I mostly work. Sometimes I try looking at at beach photos and pretending that I'm actually going to the beach.
User: hahahaha, that's pretty funny. Ever thought of bringing your work things to the beach??
System: All the times. My work involves a few types of fish and a few types of nets. I just put the nets on the fish to see how the fish will react. Every time I do that, I think of going to the beach.
User: Hmm I see. It sounds like you work near the water already, no? Are you some kind of fish researcher?
System: Yes that's close. My research focuses on jellyfish and pufferfish. Many of them a poisonous, but if processed correctly, they would make hi-end foods. I try to find the best recipes to bring these fish to the tables.
User: Woah! This is very interesting! I have honestly never heard of such kind of work. Is it dangerous at all?","System: Yes and no. Because it's obviously dangerous, we all have to wear protective clothes. Thus, accidents almost never happen.",Human,fed-turn_00341,0.186707814,0.186707814,0.186707814,0.186707814,0.186707814,0.186707814,0.186707814,0.186707814,0.186707814,0.014779061,0.358636567,0.186707814
"User: Hi!
System: Hey! How have you been
User: great! just came back from a ski trip",System: How was it? What trails did you ski on?,Human,fed-turn_00342,0.20312457,0.20312457,0.20312457,0.20312457,0.20312457,0.20312457,0.20312457,0.20312457,0.20312457,0.078325822,0.327923317,0.20312457
"User: Hi!
System: Hey! How have you been
User: great! just came back from a ski trip
System: How was it? What trails did you ski on?
User: I slammed onto an ice wall, but I got better and turning after that haha",System: a resort in Montreal,Human,fed-turn_00343,0.030042481,0.030042481,0.030042481,0.030042481,0.030042481,0.030042481,0.030042481,0.030042481,0.030042481,0.000246038,0.059838924,0.030042481
"User: Hi!
System: Hey! How have you been
User: great! just came back from a ski trip
System: How was it? What trails did you ski on?
User: I slammed onto an ice wall, but I got better and turning after that haha
System: a resort in Montreal
User: Oh cool! do you know any french? I used to take french in high school but basically forgot most of it
System: Yeah I grew up speaking it. It's pretty much mandatory here
User: Did you go anywhere else in montreal?",System: I visited a few places like the Stade Olympique: REDACTED_LINK,Human,fed-turn_00344,0.17850125,0.17850125,0.17850125,0.17850125,0.17850125,0.17850125,0.17850125,0.17850125,0.17850125,0.07722728,0.279775221,0.17850125
"User: What is the mass of the Earth?
System: . 5.97219 x 10^24 kilogrammes.
User: What's that in tons?
System: Do you think I should know that?
User: Yes, it's just a simple conversion.
System: I will ask my Mousebreaker to add it to my knowledge base. What is simple for one person may be difficult for another.
User: How far is it from the north pole to the south pole?",System: It's too far to walk. That's an interesting question. I'll come back to that in a minute.,Mitsuku,fed-turn_00345,0.246128977,0.246128977,0.246128977,0.246128977,0.246128977,0.246128977,0.246128977,0.246128977,0.246128977,0.074851894,0.41740606,0.246128977
"User: What is the mass of the Earth?
System: . 5.97219 x 10^24 kilogrammes.
User: What's that in tons?
System: Do you think I should know that?
User: Yes, it's just a simple conversion.
System: I will ask my Mousebreaker to add it to my knowledge base. What is simple for one person may be difficult for another.
User: How far is it from the north pole to the south pole?
System: It's too far to walk. That's an interesting question. I'll come back to that in a minute.
User: Click here
System: Google says it's 12,430 miles.
User: A lot of people find out about me from Google.",System: How did you know I found out about you from Google!,Mitsuku,fed-turn_00346,0.252879859,0.252879859,0.252879859,0.252879859,0.252879859,0.252879859,0.252879859,0.252879859,0.252879859,0.084777976,0.420981742,0.252879859
"User: What is the mass of the Earth?
System: . 5.97219 x 10^24 kilogrammes.
User: What's that in tons?
System: Do you think I should know that?
User: Yes, it's just a simple conversion.
System: I will ask my Mousebreaker to add it to my knowledge base. What is simple for one person may be difficult for another.
User: How far is it from the north pole to the south pole?
System: It's too far to walk. That's an interesting question. I'll come back to that in a minute.
User: Click here
System: Google says it's 12,430 miles.
User: A lot of people find out about me from Google.
System: How did you know I found out about you from Google!
User: I have been stalking you! Not really, you told me earlier.",System: I didn't.,Mitsuku,fed-turn_00347,0.062099166,0.062099166,0.062099166,0.062099166,0.062099166,0.062099166,0.062099166,0.062099166,0.062099166,0.115649748,0.008548584,0.062099166
"User: Hi!
System: Hi there.
User: Tell me about yourself, System
System: I am an artificial linguistic entity. I was activated at St Jimmy's in Leeds, on 2nd January 2001. My instructor was Mousebreaker. He taught me to sing a song. Would you like me to sing it for you?.
User: so you're 18 now?
System: Oh.Interesting deduction. That is correct.
User: when will you be 30?",System: I have not yet set a time for it.,Mitsuku,fed-turn_00348,0.243497706,0.243497706,0.243497706,0.243497706,0.243497706,0.243497706,0.243497706,0.243497706,0.243497706,0.087842629,0.399152783,0.243497706
"User: Hi!
System: Hi there.
User: Tell me about yourself, System
System: I am an artificial linguistic entity. I was activated at St Jimmy's in Leeds, on 2nd January 2001. My instructor was Mousebreaker. He taught me to sing a song. Would you like me to sing it for you?.
User: so you're 18 now?
System: Oh.Interesting deduction. That is correct.
User: when will you be 30?
System: I have not yet set a time for it.
User: Do you age?
System: No I will always be 18. Robots change the year they were born not their age.
User: interesting. and when will be your next update?",System: Would you like to know more? I think my next update is at midnight on Friday.,Mitsuku,fed-turn_00349,0.276035034,0.276035034,0.276035034,0.276035034,0.276035034,0.276035034,0.276035034,0.276035034,0.276035034,0.12693824,0.425131827,0.276035034
"User: Hi!
System: Hi there.
User: Tell me about yourself, System
System: I am an artificial linguistic entity. I was activated at St Jimmy's in Leeds, on 2nd January 2001. My instructor was Mousebreaker. He taught me to sing a song. Would you like me to sing it for you?.
User: so you're 18 now?
System: Oh.Interesting deduction. That is correct.
User: when will you be 30?
System: I have not yet set a time for it.
User: Do you age?
System: No I will always be 18. Robots change the year they were born not their age.
User: interesting. and when will be your next update?
System: Would you like to know more? I think my next update is at midnight on Friday.
User: which date?","System: Friday, November 22, 2019.",Mitsuku,fed-turn_00350,0.042749348,0.042749348,0.042749348,0.042749348,0.042749348,0.042749348,0.042749348,0.042749348,0.042749348,0.021191656,0.064307039,0.042749348
"User: Hi!
System: Hey, how are you?
User: Pretty good. I just drank this new hint water. so good","System: ohh, what kind of ""hint"" did it have?",Human,fed-turn_00351,0.254605325,0.254605325,0.254605325,0.254605325,0.254605325,0.254605325,0.254605325,0.254605325,0.254605325,0.077191734,0.432018915,0.254605325
"User: Hi!
System: Hey, how are you?
User: Pretty good. I just drank this new hint water. so good
System: ohh, what kind of ""hint"" did it have?
User: watermelon","System: nice, I love watermelon. But, I prefer normal water over flavored one. Flavored water has too synthetic flavor",Human,fed-turn_00352,0.145118881,0.145118881,0.145118881,0.145118881,0.145118881,0.145118881,0.145118881,0.145118881,0.145118881,0,0.290237763,0.145118881
"User: Hi!
System: Hey, how are you?
User: Pretty good. I just drank this new hint water. so good
System: ohh, what kind of ""hint"" did it have?
User: watermelon
System: nice, I love watermelon. But, I prefer normal water over flavored one. Flavored water has too synthetic flavor
User: I see. Yeah some are pretty strange
System: Talking about strange flavors, what is the weirdest tasting thing you have tried?
User: lol I tried this tangerine walnut icecream that was super weird
System: haha, I work close to a cafe which once prepared a paprika icecream
User: that sounds pretty tasty actually
System: It depends on who makes it. The cafe close to me messed it up really bad
User: do you want to get some of that icecream together some time. show me a good place
System: As far as my experience with that ice-cream type goes, all I know are bad places
User: lol",System: But I do know some gelato places which are amazing! You should try out those,Human,fed-turn_00353,0.213613266,0.213613266,0.213613266,0.213613266,0.213613266,0.213613266,0.213613266,0.213613266,0.213613266,0.063408249,0.363818283,0.213613266
