context,dialogue_id,model,reference,response,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
"she doesn't mind that you are chatting with me when you are with her ?
she's studying to be a financial planner right now .
that sounds completely stimulating . and what do you do ?
i work for the a traveling circus . what about you ?
you are joking with me , right ? i work construction . i just finished a house today .",persona-zhao_00778,S2S_attn greedy_temp1.0_k0_p0.0,['no i am not . it is a interesting job . is construction difficult ?'],"i am a police officer , but i am a big fan of the band .",0.8045704576019767,0.8817875,0.7273534362801557,0.8045704576019767
"she doesn't mind that you are chatting with me when you are with her ?
she's studying to be a financial planner right now .
that sounds completely stimulating . and what do you do ?
i work for the a traveling circus . what about you ?
you are joking with me , right ? i work construction . i just finished a house today .",persona-zhao_00779,negative-sample,['no i am not . it is a interesting job . is construction difficult ?'],hi how are you doing ?,0.8968770505737864,0.8819971,0.9117569926881003,0.8968770505737864
"hello , where do you live ?",persona-zhao_00780,ground-truth,['seattle . i love listening to live music here .'],seattle . i love listening to live music here .,1.0,1.0,1.0,1.0
"hello , where do you live ?",persona-zhao_00781,GPT2_medium greedy_temp1.0_k0_p0.0,['seattle . i love listening to live music here .'],i live in the usa . how about you ?,0.7467525044361321,0.8771272,0.61637783830952,0.7467525044361321
"hello , where do you live ?",persona-zhao_00782,GPT2_small greedy_temp1.0_k0_p0.0,['seattle . i love listening to live music here .'],"i live in the usa , how about you ?",0.7566002583642021,0.88463736,0.6285631609239608,0.7566002583642021
"hello , where do you live ?",persona-zhao_00783,HRED_attn greedy_temp1.0_k0_p0.0,['seattle . i love listening to live music here .'],"i live in the us , how about you ?",0.7756597035563526,0.8795494,0.6717700229955786,0.7756597035563526
"hello , where do you live ?",persona-zhao_00784,S2S_attn top_temp1.0_k0_p0.5,['seattle . i love listening to live music here .'],"i live in california , where are you from ?",0.7348539264957998,0.8766644,0.5930434528908917,0.7348539264957998
"hello , where do you live ?",persona-zhao_00785,negative-sample,['seattle . i love listening to live music here .'],that's cool . do you enjoy it ?,0.8475079521882989,0.90213716,0.7928787440753894,0.8475079521882989
"oh gosh of course ! do you go to school ?
no , i'm just a watch dealer . my family do not like it
third grade has been awesome . oh no that stinks .
third grade was so fun ! good for you .
do you like mickey mouse ?",persona-zhao_00786,ground-truth,['i would like him more if he got me a rolls royce ghost'],i would like him more if he got me a rolls royce ghost,0.9999999701976776,0.99999994,1.0,0.9999999701976776
"oh gosh of course ! do you go to school ?
no , i'm just a watch dealer . my family do not like it
third grade has been awesome . oh no that stinks .
third grade was so fun ! good for you .
do you like mickey mouse ?",persona-zhao_00787,GPT2_medium greedy_temp1.0_k0_p0.0,['i would like him more if he got me a rolls royce ghost'],i don't think i've heard of him .,0.8819789502806686,0.88880885,0.8751490540876434,0.8819789502806686
"oh gosh of course ! do you go to school ?
no , i'm just a watch dealer . my family do not like it
third grade has been awesome . oh no that stinks .
third grade was so fun ! good for you .
do you like mickey mouse ?",persona-zhao_00788,GPT2_small top_temp1.0_k0_p0.5,['i would like him more if he got me a rolls royce ghost'],i do ! i've a tiny pss,0.851912630670294,0.9256035,0.7782217523913081,0.851912630670294
"oh gosh of course ! do you go to school ?
no , i'm just a watch dealer . my family do not like it
third grade has been awesome . oh no that stinks .
third grade was so fun ! good for you .
do you like mickey mouse ?",persona-zhao_00789,HRED_attn sample_temp1.0_k0_p0.0,['i would like him more if he got me a rolls royce ghost'],"i do , i really like it pop though . whats yours ?",0.8048052178318259,0.7658068,0.8438036414970868,0.8048052178318259
"oh gosh of course ! do you go to school ?
no , i'm just a watch dealer . my family do not like it
third grade has been awesome . oh no that stinks .
third grade was so fun ! good for you .
do you like mickey mouse ?",persona-zhao_00790,S2S_attn sample_temp1.0_k0_p0.0,['i would like him more if he got me a rolls royce ghost'],i like to think so . . look cute . where does that go ?,0.8551212912083415,0.86923456,0.8410080204965168,0.8551212912083415
"oh gosh of course ! do you go to school ?
no , i'm just a watch dealer . my family do not like it
third grade has been awesome . oh no that stinks .
third grade was so fun ! good for you .
do you like mickey mouse ?",persona-zhao_00791,negative-sample,['i would like him more if he got me a rolls royce ghost'],hey maybe i have seen you . i dance at billy bobs country line on the weekends,0.901379309461843,0.80922246,0.993536159130595,0.901379309461843
"i like to get in a tub full of bubbles and relax .
that sounds wonderful . i am the manager of a 7 11 store .
yes she's okay . that's so cool great i like 711 stores .
i met her once . she came into my store for a slurpee .
so cool i cannot have a drink with alcohol .",persona-zhao_00792,ground-truth,['that must be hard . i like a beer after driving my nissan pathfinder .'],that must be hard . i like a beer after driving my nissan pathfinder .,1.0,1.0,1.0,1.0
"i like to get in a tub full of bubbles and relax .
that sounds wonderful . i am the manager of a 7 11 store .
yes she's okay . that's so cool great i like 711 stores .
i met her once . she came into my store for a slurpee .
so cool i cannot have a drink with alcohol .",persona-zhao_00793,GPT2_small sample_temp1.0_k0_p0.0,['that must be hard . i like a beer after driving my nissan pathfinder .'],this stinks .gucci is my favorite .,0.8789864561549905,0.9367461,0.8212267918571001,0.8789864561549905
"i like to get in a tub full of bubbles and relax .
that sounds wonderful . i am the manager of a 7 11 store .
yes she's okay . that's so cool great i like 711 stores .
i met her once . she came into my store for a slurpee .
so cool i cannot have a drink with alcohol .",persona-zhao_00794,GPT2_small top_temp1.0_k0_p0.5,['that must be hard . i like a beer after driving my nissan pathfinder .'],you could never have one . it is the best way to enjoy your job .,0.8764129006420782,0.8923652,0.8604605840752942,0.8764129006420782
"i like to get in a tub full of bubbles and relax .
that sounds wonderful . i am the manager of a 7 11 store .
yes she's okay . that's so cool great i like 711 stores .
i met her once . she came into my store for a slurpee .
so cool i cannot have a drink with alcohol .",persona-zhao_00795,HRED_attn greedy_temp1.0_k0_p0.0,['that must be hard . i like a beer after driving my nissan pathfinder .'],i do not like to drink . i like to eat .,0.8666357895272514,0.88642836,0.8468432228838486,0.8666357895272514
"i like to get in a tub full of bubbles and relax .
that sounds wonderful . i am the manager of a 7 11 store .
yes she's okay . that's so cool great i like 711 stores .
i met her once . she came into my store for a slurpee .
so cool i cannot have a drink with alcohol .",persona-zhao_00796,S2S_attn greedy_temp1.0_k0_p0.0,['that must be hard . i like a beer after driving my nissan pathfinder .'],i drink a lot of alcohol in my free time .,0.9220423403394582,0.94785845,0.8962262278819803,0.9220423403394582
"i like to get in a tub full of bubbles and relax .
that sounds wonderful . i am the manager of a 7 11 store .
yes she's okay . that's so cool great i like 711 stores .
i met her once . she came into my store for a slurpee .
so cool i cannot have a drink with alcohol .",persona-zhao_00797,negative-sample,['that must be hard . i like a beer after driving my nissan pathfinder .'],i am doing good watching a war documentary right now,0.857400044768075,0.93389547,0.780904620824297,0.857400044768075
"i read two books a month and my grandfather raised me . you ?
i like to read to , but love riding horses more . i've three .
great ! i had a horse but he died . he only ate kosher food .
was he jewish ? i tend the fields when i do not ride .
no ! i am fit with no broken bones or scars . you dance or sing ?",persona-zhao_00798,ground-truth,['i sing and love rock especially while working . keeps me pumped .'],i sing and love rock especially while working . keeps me pumped .,1.0,1.0,1.0,1.0
"i read two books a month and my grandfather raised me . you ?
i like to read to , but love riding horses more . i've three .
great ! i had a horse but he died . he only ate kosher food .
was he jewish ? i tend the fields when i do not ride .
no ! i am fit with no broken bones or scars . you dance or sing ?",persona-zhao_00799,GPT2_medium sample_temp1.0_k0_p0.0,['i sing and love rock especially while working . keeps me pumped .'],"i like to dance , i just love it . i am not that artistic .",0.7639972535669125,0.9108612,0.6171333130000665,0.7639972535669125
"i read two books a month and my grandfather raised me . you ?
i like to read to , but love riding horses more . i've three .
great ! i had a horse but he died . he only ate kosher food .
was he jewish ? i tend the fields when i do not ride .
no ! i am fit with no broken bones or scars . you dance or sing ?",persona-zhao_00800,GPT2_medium top_temp1.0_k0_p0.5,['i sing and love rock especially while working . keeps me pumped .'],"i like singing , but i am not very good . i am pretty clumsy .",0.743637795902393,0.9021398,0.5851358088992075,0.743637795902393
"i read two books a month and my grandfather raised me . you ?
i like to read to , but love riding horses more . i've three .
great ! i had a horse but he died . he only ate kosher food .
was he jewish ? i tend the fields when i do not ride .
no ! i am fit with no broken bones or scars . you dance or sing ?",persona-zhao_00801,HRED_attn sample_temp1.0_k0_p0.0,['i sing and love rock especially while working . keeps me pumped .'],i like to dedicated my guitar . i love music . i am vegan .,0.8500280239847171,0.8957974,0.8042586761051154,0.8500280239847171
"i read two books a month and my grandfather raised me . you ?
i like to read to , but love riding horses more . i've three .
great ! i had a horse but he died . he only ate kosher food .
was he jewish ? i tend the fields when i do not ride .
no ! i am fit with no broken bones or scars . you dance or sing ?",persona-zhao_00802,S2S_attn top_temp1.0_k0_p0.5,['i sing and love rock especially while working . keeps me pumped .'],i do . i have to be with my wife and kids .,0.7116183062746531,0.86555284,0.5576837699322713,0.7116183062746531
"i read two books a month and my grandfather raised me . you ?
i like to read to , but love riding horses more . i've three .
great ! i had a horse but he died . he only ate kosher food .
was he jewish ? i tend the fields when i do not ride .
no ! i am fit with no broken bones or scars . you dance or sing ?",persona-zhao_00803,negative-sample,['i sing and love rock especially while working . keeps me pumped .'],just listening to some music and playing video games .,0.722479477062729,0.84018666,0.6047722986040652,0.722479477062729
"hi , i love gymnastics , the color yellow and garlic bread . jenny is my name .
hello jenny ! my name is lee and i am retired .
you workout ? i do . i've a gold medal and i'm italian .
no i don't , but i like to grill . a gold medal ! fantastic !
thanks ! you military lee ? i do gymnastics four hours a day .",persona-zhao_00804,ground-truth,['no . i go south in the winter and i do like to gamble .'],no . i go south in the winter and i do like to gamble .,0.9999998509883881,0.9999997,1.0,0.9999998509883881
"hi , i love gymnastics , the color yellow and garlic bread . jenny is my name .
hello jenny ! my name is lee and i am retired .
you workout ? i do . i've a gold medal and i'm italian .
no i don't , but i like to grill . a gold medal ! fantastic !
thanks ! you military lee ? i do gymnastics four hours a day .",persona-zhao_00805,GPT2_medium sample_temp1.0_k0_p0.0,['no . i go south in the winter and i do like to gamble .'],yes my husband is in the army . we like to cook .,0.8683501314811737,0.92012286,0.8165774011001647,0.8683501314811737
"hi , i love gymnastics , the color yellow and garlic bread . jenny is my name .
hello jenny ! my name is lee and i am retired .
you workout ? i do . i've a gold medal and i'm italian .
no i don't , but i like to grill . a gold medal ! fantastic !
thanks ! you military lee ? i do gymnastics four hours a day .",persona-zhao_00806,GPT2_small top_temp1.0_k0_p0.5,['no . i go south in the winter and i do like to gamble .'],"no , i'm not . i'm retired . i work from home .",0.9592308484546562,0.9421514,0.9763102696403305,0.9592308484546562
"hi , i love gymnastics , the color yellow and garlic bread . jenny is my name .
hello jenny ! my name is lee and i am retired .
you workout ? i do . i've a gold medal and i'm italian .
no i don't , but i like to grill . a gold medal ! fantastic !
thanks ! you military lee ? i do gymnastics four hours a day .",persona-zhao_00807,HRED_attn top_temp1.0_k0_p0.5,['no . i go south in the winter and i do like to gamble .'],"no , i am a runner . i want to be a dancer .",0.8320344575897937,0.9438652,0.7202037351640234,0.8320344575897937
"hi , i love gymnastics , the color yellow and garlic bread . jenny is my name .
hello jenny ! my name is lee and i am retired .
you workout ? i do . i've a gold medal and i'm italian .
no i don't , but i like to grill . a gold medal ! fantastic !
thanks ! you military lee ? i do gymnastics four hours a day .",persona-zhao_00808,S2S_attn sample_temp1.0_k0_p0.0,['no . i go south in the winter and i do like to gamble .'],sports cars that's one reason to be a member,0.8003213835222265,0.8564074,0.7442353630985302,0.8003213835222265
"hi , i love gymnastics , the color yellow and garlic bread . jenny is my name .
hello jenny ! my name is lee and i am retired .
you workout ? i do . i've a gold medal and i'm italian .
no i don't , but i like to grill . a gold medal ! fantastic !
thanks ! you military lee ? i do gymnastics four hours a day .",persona-zhao_00809,negative-sample,['no . i go south in the winter and i do like to gamble .'],mail induced death is number 179 on my death list ; mailmen are forbidden in this house .,0.7622632935684202,0.89628744,0.6282391458831782,0.7622632935684202
"hi . last week was my 45th birthday . i am an old man with so many infirmities !
i am in quite a pickle , do you happen to have a nickle ?
i take so many meds and they have side effects . no nickel from me !
if you visit me on the moon i can give you a birthday present",persona-zhao_00810,ground-truth,['really ? how do i get there ? ! i must be hallucinating . meds make me .'],really ? how do i get there ? ! i must be hallucinating . meds make me .,0.9999999701976776,0.99999994,1.0,0.9999999701976776
"hi . last week was my 45th birthday . i am an old man with so many infirmities !
i am in quite a pickle , do you happen to have a nickle ?
i take so many meds and they have side effects . no nickel from me !
if you visit me on the moon i can give you a birthday present",persona-zhao_00811,GPT2_medium top_temp1.0_k0_p0.5,['really ? how do i get there ? ! i must be hallucinating . meds make me .'],that would be great ! where do you live ?,0.7632978662227514,0.8595837,0.6670120565841441,0.7632978662227514
"hi . last week was my 45th birthday . i am an old man with so many infirmities !
i am in quite a pickle , do you happen to have a nickle ?
i take so many meds and they have side effects . no nickel from me !
if you visit me on the moon i can give you a birthday present",persona-zhao_00812,GPT2_small top_temp1.0_k0_p0.5,['really ? how do i get there ? ! i must be hallucinating . meds make me .'],that would be wonderful ! what do you do for work ?,0.7405812479773282,0.85667384,0.6244886592465875,0.7405812479773282
"hi . last week was my 45th birthday . i am an old man with so many infirmities !
i am in quite a pickle , do you happen to have a nickle ?
i take so many meds and they have side effects . no nickel from me !
if you visit me on the moon i can give you a birthday present",persona-zhao_00813,HRED_attn sample_temp1.0_k0_p0.0,['really ? how do i get there ? ! i must be hallucinating . meds make me .'],"i have always wanted to meet a big lady . i'm not rich , nor america !",0.8788757306421439,0.8733633,0.8843881452251752,0.8788757306421439
"hi . last week was my 45th birthday . i am an old man with so many infirmities !
i am in quite a pickle , do you happen to have a nickle ?
i take so many meds and they have side effects . no nickel from me !
if you visit me on the moon i can give you a birthday present",persona-zhao_00814,S2S_attn greedy_temp1.0_k0_p0.0,['really ? how do i get there ? ! i must be hallucinating . meds make me .'],i love to go to the beach and go to the beach .,0.7744994075881055,0.8829392,0.6660595957014187,0.7744994075881055
"hi . last week was my 45th birthday . i am an old man with so many infirmities !
i am in quite a pickle , do you happen to have a nickle ?
i take so many meds and they have side effects . no nickel from me !
if you visit me on the moon i can give you a birthday present",persona-zhao_00815,negative-sample,['really ? how do i get there ? ! i must be hallucinating . meds make me .'],"hello , i'm grilling outdoors today , how about you",0.8429488912627218,0.7924541,0.8934436590284343,0.8429488912627218
"what do you do as a profession ?
i don't have one yet , i'm thinking about college . what about you ?
ah , i see . well , i have two jobs , but my side job is the interesting one .
tell me about the interesting one . what is it like ?
i am an actor of sorts . . . a stunt double ! it is really interesting work .",persona-zhao_00816,ground-truth,"['wow , i have never met an actor ! you must be very fit .']","wow , i have never met an actor ! you must be very fit .",1.0000000596046448,1.0000001,1.0,1.0000000596046448
"what do you do as a profession ?
i don't have one yet , i'm thinking about college . what about you ?
ah , i see . well , i have two jobs , but my side job is the interesting one .
tell me about the interesting one . what is it like ?
i am an actor of sorts . . . a stunt double ! it is really interesting work .",persona-zhao_00817,GPT2_medium top_temp1.0_k0_p0.5,"['wow , i have never met an actor ! you must be very fit .']",what kind of stunt double ?,0.7526087129240157,0.86495364,0.6402637887249234,0.7526087129240157
"what do you do as a profession ?
i don't have one yet , i'm thinking about college . what about you ?
ah , i see . well , i have two jobs , but my side job is the interesting one .
tell me about the interesting one . what is it like ?
i am an actor of sorts . . . a stunt double ! it is really interesting work .",persona-zhao_00818,GPT2_small sample_temp1.0_k0_p0.0,"['wow , i have never met an actor ! you must be very fit .']",what do you do for a living ?,0.74379382406688,0.87628424,0.6113034064574293,0.74379382406688
"what do you do as a profession ?
i don't have one yet , i'm thinking about college . what about you ?
ah , i see . well , i have two jobs , but my side job is the interesting one .
tell me about the interesting one . what is it like ?
i am an actor of sorts . . . a stunt double ! it is really interesting work .",persona-zhao_00819,HRED_attn top_temp1.0_k0_p0.5,"['wow , i have never met an actor ! you must be very fit .']",that sounds interesting . i am going to school to be a nurse .,0.8042451558573632,0.90094584,0.7075444694486437,0.8042451558573632
"what do you do as a profession ?
i don't have one yet , i'm thinking about college . what about you ?
ah , i see . well , i have two jobs , but my side job is the interesting one .
tell me about the interesting one . what is it like ?
i am an actor of sorts . . . a stunt double ! it is really interesting work .",persona-zhao_00820,S2S_attn top_temp1.0_k0_p0.5,"['wow , i have never met an actor ! you must be very fit .']",what do you do for a living ?,0.74379382406688,0.87628424,0.6113034064574293,0.74379382406688
"what do you do as a profession ?
i don't have one yet , i'm thinking about college . what about you ?
ah , i see . well , i have two jobs , but my side job is the interesting one .
tell me about the interesting one . what is it like ?
i am an actor of sorts . . . a stunt double ! it is really interesting work .",persona-zhao_00821,negative-sample,"['wow , i have never met an actor ! you must be very fit .']",i am studying french next ! i love languages,0.763803493153737,0.8781506,0.6494564039939363,0.763803493153737
"hi how are you today ?
eh nothing much just a woman who is 56 years of age trying to have fun .",persona-zhao_00822,ground-truth,['a woman having too much fun is leading to my divorce'],a woman having too much fun is leading to my divorce,1.0,1.0,1.0,1.0
"hi how are you today ?
eh nothing much just a woman who is 56 years of age trying to have fun .",persona-zhao_00823,GPT2_medium sample_temp1.0_k0_p0.0,['a woman having too much fun is leading to my divorce'],do you have any kids ?,0.7744202884706606,0.89303535,0.655805224711249,0.7744202884706606
"hi how are you today ?
eh nothing much just a woman who is 56 years of age trying to have fun .",persona-zhao_00824,GPT2_small sample_temp1.0_k0_p0.0,['a woman having too much fun is leading to my divorce'],oh really why are you doing this sad thing,0.919951510160312,0.9429614,0.8969416255337893,0.919951510160312
"hi how are you today ?
eh nothing much just a woman who is 56 years of age trying to have fun .",persona-zhao_00825,HRED_attn greedy_temp1.0_k0_p0.0,['a woman having too much fun is leading to my divorce'],what do you do for a living ?,0.6492104194120358,0.86918896,0.4292318744571588,0.6492104194120358
"hi how are you today ?
eh nothing much just a woman who is 56 years of age trying to have fun .",persona-zhao_00826,S2S_attn sample_temp1.0_k0_p0.0,['a woman having too much fun is leading to my divorce'],"i give deeply , do not feel like it badminton lol",0.9020227182727191,0.88890797,0.9151374675474828,0.9020227182727191
"hi how are you today ?
eh nothing much just a woman who is 56 years of age trying to have fun .",persona-zhao_00827,negative-sample,['a woman having too much fun is leading to my divorce'],"you and me both ! i cannot play , but sing fairly well . i'm looking for a guitarist .",0.8308877864299864,0.838307,0.8234685498115719,0.8308877864299864
"hi i am a farmer from iowa . just go in from a long day on the tractor .
ah , we are a farming family too . you have any pets ?
the farm animals and a dog . his name is lucky . do you go to church ?
we have a german shepard named bacon .",persona-zhao_00828,ground-truth,['i love bacon we cook it for breakfast every sunday after church we are christain .'],i love bacon we cook it for breakfast every sunday after church we are christain .,1.0000000596046448,1.0000001,1.0,1.0000000596046448
"hi i am a farmer from iowa . just go in from a long day on the tractor .
ah , we are a farming family too . you have any pets ?
the farm animals and a dog . his name is lucky . do you go to church ?
we have a german shepard named bacon .",persona-zhao_00829,GPT2_medium greedy_temp1.0_k0_p0.0,['i love bacon we cook it for breakfast every sunday after church we are christain .'],i love bacon . i know it is good . i love god .,0.8653912825912455,0.8922665,0.8385160532653767,0.8653912825912455
"hi i am a farmer from iowa . just go in from a long day on the tractor .
ah , we are a farming family too . you have any pets ?
the farm animals and a dog . his name is lucky . do you go to church ?
we have a german shepard named bacon .",persona-zhao_00830,GPT2_small sample_temp1.0_k0_p0.0,['i love bacon we cook it for breakfast every sunday after church we are christain .'],bacon is a good meat eater and a good friend to have .,0.8159793401869793,0.8761815,0.7557771971052206,0.8159793401869793
"hi i am a farmer from iowa . just go in from a long day on the tractor .
ah , we are a farming family too . you have any pets ?
the farm animals and a dog . his name is lucky . do you go to church ?
we have a german shepard named bacon .",persona-zhao_00831,HRED_attn top_temp1.0_k0_p0.5,['i love bacon we cook it for breakfast every sunday after church we are christain .'],nice ! i am a dog person .,0.8394485781016158,0.8863592,0.7925379414205167,0.8394485781016158
"hi i am a farmer from iowa . just go in from a long day on the tractor .
ah , we are a farming family too . you have any pets ?
the farm animals and a dog . his name is lucky . do you go to church ?
we have a german shepard named bacon .",persona-zhao_00832,S2S_attn top_temp1.0_k0_p0.5,['i love bacon we cook it for breakfast every sunday after church we are christain .'],that is amazing ! i like dogs too .,0.8122076311638453,0.8887649,0.7356503444771963,0.8122076311638453
"hi i am a farmer from iowa . just go in from a long day on the tractor .
ah , we are a farming family too . you have any pets ?
the farm animals and a dog . his name is lucky . do you go to church ?
we have a german shepard named bacon .",persona-zhao_00833,negative-sample,['i love bacon we cook it for breakfast every sunday after church we are christain .'],wonderful . i just love fish and chips . it is my weakness . i love to cook paella,0.7950464087966331,0.86498314,0.7251096761709944,0.7950464087966331
"hi ! i have taken a break from my knitting to chat ! how are you ?
i am good and you , are you male or female ?
i am female , of course ! i am on the internet , am i not ?
what kind of job do you have ?
i'm retired but i love baking cookies for the bake sale . you ?",persona-zhao_00834,ground-truth,['i had a condition where my heart was placed outside my body'],i had a condition where my heart was placed outside my body,1.0,1.0,1.0,1.0
"hi ! i have taken a break from my knitting to chat ! how are you ?
i am good and you , are you male or female ?
i am female , of course ! i am on the internet , am i not ?
what kind of job do you have ?
i'm retired but i love baking cookies for the bake sale . you ?",persona-zhao_00835,GPT2_medium greedy_temp1.0_k0_p0.0,['i had a condition where my heart was placed outside my body'],"i'm a truck driver , i have a three wheel drive .",0.8344559564416701,0.8455843,0.8233276395450224,0.8344559564416701
"hi ! i have taken a break from my knitting to chat ! how are you ?
i am good and you , are you male or female ?
i am female , of course ! i am on the internet , am i not ?
what kind of job do you have ?
i'm retired but i love baking cookies for the bake sale . you ?",persona-zhao_00836,GPT2_medium sample_temp1.0_k0_p0.0,['i had a condition where my heart was placed outside my body'],cool . i'm a people kinda person . . . mostly dogs .,0.882190340131648,0.83103675,0.9333439337613735,0.882190340131648
"hi ! i have taken a break from my knitting to chat ! how are you ?
i am good and you , are you male or female ?
i am female , of course ! i am on the internet , am i not ?
what kind of job do you have ?
i'm retired but i love baking cookies for the bake sale . you ?",persona-zhao_00837,HRED_attn greedy_temp1.0_k0_p0.0,['i had a condition where my heart was placed outside my body'],"i work in a factory , i love it .",0.8284426765123007,0.8853799,0.7715054425555462,0.8284426765123007
"hi ! i have taken a break from my knitting to chat ! how are you ?
i am good and you , are you male or female ?
i am female , of course ! i am on the internet , am i not ?
what kind of job do you have ?
i'm retired but i love baking cookies for the bake sale . you ?",persona-zhao_00838,S2S_attn greedy_temp1.0_k0_p0.0,['i had a condition where my heart was placed outside my body'],i am a baker . i love to bake .,0.7916612732854327,0.8441111,0.7392114616328159,0.7916612732854327
"hi ! i have taken a break from my knitting to chat ! how are you ?
i am good and you , are you male or female ?
i am female , of course ! i am on the internet , am i not ?
what kind of job do you have ?
i'm retired but i love baking cookies for the bake sale . you ?",persona-zhao_00839,negative-sample,['i had a condition where my heart was placed outside my body'],my next favorite is some fish and chips it is a weakness of mine,0.9453414822223807,0.89589024,0.9947927285438823,0.9453414822223807
"i think i am addicted to the internet , i play rpgs all the time
i am online some but like to be outside prepping for my marathons
i started out going to vet school but due to my fear of blood i dropped out
i just started as a life coach , i could help you get motivated
that would be great , i really need to get myself together",persona-zhao_00840,ground-truth,"['do you like to cook ? i do so i can eat clean , its important .']","do you like to cook ? i do so i can eat clean , its important .",1.0,1.0,1.0,1.0
"i think i am addicted to the internet , i play rpgs all the time
i am online some but like to be outside prepping for my marathons
i started out going to vet school but due to my fear of blood i dropped out
i just started as a life coach , i could help you get motivated
that would be great , i really need to get myself together",persona-zhao_00841,GPT2_medium top_temp1.0_k0_p0.5,"['do you like to cook ? i do so i can eat clean , its important .']","i go kayaking a lot , maybe that could help ?",0.8780954169224545,0.90541553,0.8507752988717645,0.8780954169224545
"i think i am addicted to the internet , i play rpgs all the time
i am online some but like to be outside prepping for my marathons
i started out going to vet school but due to my fear of blood i dropped out
i just started as a life coach , i could help you get motivated
that would be great , i really need to get myself together",persona-zhao_00842,GPT2_small top_temp1.0_k0_p0.5,"['do you like to cook ? i do so i can eat clean , its important .']","well , what do you do for fun ?",0.7993224125506304,0.90554065,0.6931041799787326,0.7993224125506304
"i think i am addicted to the internet , i play rpgs all the time
i am online some but like to be outside prepping for my marathons
i started out going to vet school but due to my fear of blood i dropped out
i just started as a life coach , i could help you get motivated
that would be great , i really need to get myself together",persona-zhao_00843,HRED_attn greedy_temp1.0_k0_p0.0,"['do you like to cook ? i do so i can eat clean , its important .']","i can not do that , i am a <unk> so i can be a lot of time",0.8477970236558928,0.90455675,0.7910372960605649,0.8477970236558928
"i think i am addicted to the internet , i play rpgs all the time
i am online some but like to be outside prepping for my marathons
i started out going to vet school but due to my fear of blood i dropped out
i just started as a life coach , i could help you get motivated
that would be great , i really need to get myself together",persona-zhao_00844,S2S_attn greedy_temp1.0_k0_p0.0,"['do you like to cook ? i do so i can eat clean , its important .']",i understand . i am a <unk> .,0.7478885316274172,0.91464126,0.5811358021540654,0.7478885316274172
"i think i am addicted to the internet , i play rpgs all the time
i am online some but like to be outside prepping for my marathons
i started out going to vet school but due to my fear of blood i dropped out
i just started as a life coach , i could help you get motivated
that would be great , i really need to get myself together",persona-zhao_00845,negative-sample,"['do you like to cook ? i do so i can eat clean , its important .']","my kids do not visit , so i have a lot of time on my hands , after work .",0.9053678774126772,0.92069185,0.8900439070241458,0.9053678774126772
"that does sound like a busy day . i'll probably lounge by the pool .
nice . i like pools . wish i had one .
i am a pro tennis player . i got the pool for the low impact exercise .
sounds awesome . who is your favorite tennis player ?
me ! i really need a cocktail . it has been a long day .",persona-zhao_00846,ground-truth,['i hear you . its been a long day for me too .'],i hear you . its been a long day for me too .,1.0000001192092896,1.0000002,1.0,1.0000001192092896
"that does sound like a busy day . i'll probably lounge by the pool .
nice . i like pools . wish i had one .
i am a pro tennis player . i got the pool for the low impact exercise .
sounds awesome . who is your favorite tennis player ?
me ! i really need a cocktail . it has been a long day .",persona-zhao_00847,GPT2_medium top_temp1.0_k0_p0.5,['i hear you . its been a long day for me too .'],"i can imagine . i need to get off work , so i can take a break from tennis .",0.9077245252404657,0.9125314,0.9029176745959215,0.9077245252404657
"that does sound like a busy day . i'll probably lounge by the pool .
nice . i like pools . wish i had one .
i am a pro tennis player . i got the pool for the low impact exercise .
sounds awesome . who is your favorite tennis player ?
me ! i really need a cocktail . it has been a long day .",persona-zhao_00848,GPT2_small sample_temp1.0_k0_p0.0,['i hear you . its been a long day for me too .'],i like pugs better than pools,0.667704021083239,0.84361136,0.4917966825702256,0.667704021083239
"that does sound like a busy day . i'll probably lounge by the pool .
nice . i like pools . wish i had one .
i am a pro tennis player . i got the pool for the low impact exercise .
sounds awesome . who is your favorite tennis player ?
me ! i really need a cocktail . it has been a long day .",persona-zhao_00849,HRED_attn greedy_temp1.0_k0_p0.0,['i hear you . its been a long day for me too .'],i like the ocean too . i like to go to the pool .,0.9072065095245034,0.87325156,0.9411614616988481,0.9072065095245034
"that does sound like a busy day . i'll probably lounge by the pool .
nice . i like pools . wish i had one .
i am a pro tennis player . i got the pool for the low impact exercise .
sounds awesome . who is your favorite tennis player ?
me ! i really need a cocktail . it has been a long day .",persona-zhao_00850,S2S_attn top_temp1.0_k0_p0.5,['i hear you . its been a long day for me too .'],that is a shame . i like my dog .,0.9483462260309158,0.9129888,0.9837036701328155,0.9483462260309158
"that does sound like a busy day . i'll probably lounge by the pool .
nice . i like pools . wish i had one .
i am a pro tennis player . i got the pool for the low impact exercise .
sounds awesome . who is your favorite tennis player ?
me ! i really need a cocktail . it has been a long day .",persona-zhao_00851,negative-sample,['i hear you . its been a long day for me too .'],cool ! i love to go rock climbing my fav summer activity .,0.8025976529234178,0.86606103,0.7391342740284458,0.8025976529234178
"what did you play ? i walked dogs for nine miles total .
i played with my toys in my room .
do you like dogs ? i've three .
yes . i like dogs . what kind are they ?
i have a lab and a mixed breed .",persona-zhao_00852,ground-truth,['my best friend has a cat . she lives next door to me .'],my best friend has a cat . she lives next door to me .,1.0,1.0,1.0,1.0
