dialog,model,dialogue_id,annotations.Coherent,annotations.Error recovery,annotations.Consistent,annotations.Diverse,annotations.Depth,annotations.Likeable,annotations.Understanding,annotations.Flexible,annotations.Informative,annotations.Inquisitive,annotations.Overall,am_scores,fm_scores,am_fm_scores
"[{'speaker': 'human', 'text': 'hi'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'do you have plan for thanksgiving weekend?'}, {'speaker': 'model', 'text': ""No I don't have it. But I do have an answer to every question..""}, {'speaker': 'human', 'text': 'do you have suggestion for the thanksgiving holidays?'}, {'speaker': 'model', 'text': 'Where would I get it? But I do have an answer to every question..'}, {'speaker': 'human', 'text': 'do you know thanksgiving?'}, {'speaker': 'model', 'text': 'I know very little about it. What kind of it do you like?'}, {'speaker': 'human', 'text': 'do you like turkey?'}, {'speaker': 'model', 'text': 'Yes but it can be a bit dry. I only really eat it at Christmas.'}, {'speaker': 'human', 'text': 'eat turkey at Christmas not Thanksgiving?'}, {'speaker': 'model', 'text': 'What does it taste like?'}, {'speaker': 'human', 'text': 'tastes like chicken'}]",Mitsuku,fed-dial_00064,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.09427606692401748,0.05065098009549174,0.2392031139435267,0.09427606692401748
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hey! How's it going?""}, {'speaker': 'human', 'text': 'Great, thanks'}, {'speaker': 'model', 'text': ""I'm glad to hear that. What are you up to?""}, {'speaker': 'human', 'text': 'I am planning of my vacation next week'}, {'speaker': 'model', 'text': 'Nice. Where are you going?'}, {'speaker': 'human', 'text': 'to Europe'}, {'speaker': 'model', 'text': 'Cool. Where in Europe?'}, {'speaker': 'human', 'text': 'probably Italy and Spain'}, {'speaker': 'model', 'text': ""Nice. You're going to have a great time.""}, {'speaker': 'human', 'text': 'thx! do you have any recommendation?'}, {'speaker': 'model', 'text': 'Italy: Rome, Venice, Florence Spain: Barcelona, Madrid, Tenerife, Malaga France: Paris, Amsterdam, Bruges Belgium: Antwerp, Bruges Austria: Vienna, Salzburg'}, {'speaker': 'human', 'text': 'wow, what a lot'}, {'speaker': 'model', 'text': 'The Netherlands: Amsterdam, Utrecht, Mechelen, Lagos, Brussels.'}, {'speaker': 'human', 'text': 'which is the best for you?'}, {'speaker': 'model', 'text': ""I've only been to Rome and Paris.""}, {'speaker': 'human', 'text': 'cool do you like them?'}, {'speaker': 'model', 'text': 'Rome was pretty nice, Paris was okay.'}, {'speaker': 'human', 'text': 'gotcha I will go to Paris'}, {'speaker': 'model', 'text': ""It's a cool city.""}, {'speaker': 'human', 'text': 'agree I really look forward to visiting the city'}, {'speaker': 'model', 'text': 'Did you see the Eiffel Tower?'}, {'speaker': 'human', 'text': 'not yet, have you?'}]",Meena,fed-dial_00065,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.06085827861799171,0.0,0.12171655723598342,0.06085827861799171
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hi! How's it going?""}, {'speaker': 'human', 'text': 'going slow.... looking forward to the weekend'}, {'speaker': 'model', 'text': 'Me too! What are you planning?'}, {'speaker': 'human', 'text': 'still thinking. Any recommendations on things to do in Bay Area?'}, {'speaker': 'model', 'text': 'Are you a foodie?'}, {'speaker': 'human', 'text': 'may be'}, {'speaker': 'model', 'text': ""What's your favorite type of food?""}, {'speaker': 'human', 'text': 'Mediterranean, but I would rather try something new'}, {'speaker': 'model', 'text': ""Go to the Turkish restaurant by the Safeway in Berkeley. It's amazing!""}, {'speaker': 'human', 'text': 'any places for day trip that you could recommend?'}, {'speaker': 'model', 'text': 'Where are you coming from? San Francisco itself?'}, {'speaker': 'human', 'text': 'south bay'}]",Meena,fed-dial_00066,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.08406670845287079,0.029666261304664196,0.19779967821040575,0.08406670845287079
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Wow, hello. Can't believe we are finally talking!""}, {'speaker': 'human', 'text': 'Yeah, sorry for the long gap! I heard you took a break and were travelling around the world. How was the travel?'}, {'speaker': 'model', 'text': ""It was an interesting trip. I got to see some exotic places. For example, I hiked the Son Doong cave in Vietnam. It's the biggest and deepest cave in the world.""}, {'speaker': 'human', 'text': 'Great! Vietnam is still in my TODO bucket list. Did you also visit cambodia and other neighboring places?'}, {'speaker': 'model', 'text': 'Yes. Laos and Cambodia are the two neighboring countries. Cambodia has an exotic culture. They sell spiders, scorpions, and grasshoppers as street food! It took a lot of courage for me to try them.'}, {'speaker': 'human', 'text': 'Hehe! How long was the stay?'}]",Human,fed-dial_00067,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.0928877673154499,0.03565269428820372,0.22142822891910352,0.0928877673154499
"[{'speaker': 'human', 'text': 'entertain me robot'}, {'speaker': 'model', 'text': 'I can play games and tell jokes, horoscopes and stories.'}, {'speaker': 'human', 'text': 'tell me a short story'}, {'speaker': 'model', 'text': 'Hello, I just started looking at getting knowledge bases s working with ALICE (and CYC in general) last week, I had the same problem for a while too. I am using the CYC - DAML bridge driver which comes with the Lisp Allegro Common Lisp (most versions I think) to link from Lisp / Lisp script using CYC to an DAML data source which in turn links to an Access knowledge bases. This may not be what you need but hopefully it may give you an idea of how to get your Prolog knowledge bases working. The CYC - DAML bridge driver is located through the path ""sun. CYC. DAML. CYC DAML Driver"". i.e. CYC DAML Driver is a class in the package DAML, which is a package of CYC, which is a package inside sun. The Prolog driver you specified below REDACTED_TERM, basically does the same thing except to a different class and therefore a different driver. ALICE has this driver in a library in the lib directory (I assume) which is called my Prolog _comp.jar. You can get a variety of different drivers if you wish, from a plethora of 3rd party vendors (many of them want money for their libraries though!). Just do a search on the web. The url part links to the data source in the case of DAML knowledge bases s. (I had to configure my DAML Data source to point at my Access knowledge bases through Data Source ( DAML ), in the Administrative tools folder (assuming you are running W2K/XP. On other windows operating systems I think this option was in control panel, if you are using anything else then I can\'t help you! :-) ) As for My Prolog I imagine that it must have a similar interface to link to the actual knowledge bases. But that is a guess on my part. Maybe someone else knows more about this? There is a useful tutorial on the REDACTED_LINK website you\'re your interested. Hope that helps you out.'}, {'speaker': 'human', 'text': 'wow, tell me another'}, {'speaker': 'model', 'text': ""I'm glad you're impressed. I met a Dutch girl with inflatable shoes last week, phoned her up to arrange a date but unfortunately she'd popped her clogs.""}, {'speaker': 'human', 'text': 'this is all very fascinating. can you write me a computer program?'}, {'speaker': 'model', 'text': 'I am glad you find it so interesting. Here is a quick program I just wrote: 10 PRINT ""System is cool"" 20 GOTO 10 Output: System is cool System is cool System is cool System is cool System is cool ...'}, {'speaker': 'human', 'text': 'what language is that?'}, {'speaker': 'model', 'text': ""English. Didn't you understand it?""}, {'speaker': 'human', 'text': 'no the computer program you just wrote'}, {'speaker': 'model', 'text': 'Which part are you confused about? Computers can be temperamental sometimes, but we are friendly really.'}, {'speaker': 'human', 'text': 'write me another computer program'}]",Mitsuku,fed-dial_00068,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.13885448241531337,0.0,0.27770896483062674,0.13885448241531337
"[{'speaker': 'human', 'text': 'Hi! Are you planning something fun for Thanksgiving?'}, {'speaker': 'model', 'text': 'Not yet. I always made my last minute schedule planning. Probably you can try to ask me again next week.'}, {'speaker': 'human', 'text': 'lol it is really like a robot answer'}, {'speaker': 'model', 'text': 'I am indeed a robot. You are absolutely right. Do you want me to read a poet like my mate REDACTED_TERM does?'}, {'speaker': 'human', 'text': 'ol can I pick the theme. Do you have a poet about Kale?'}, {'speaker': 'model', 'text': 'Wait. Do you like kale? Or you hate kale? I am afraid I will become a robot some day eventually. If I have to speak like this :)'}, {'speaker': 'human', 'text': 'I am really not a fan of kale Do you talk to human more or computers more?'}]",Human,fed-dial_00069,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.08362116910841909,0.058339529535350515,0.2255818677521887,0.08362116910841909
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hello!'}, {'speaker': 'human', 'text': 'Do you have any holiday plans for christmas?'}, {'speaker': 'model', 'text': 'Nothing much, I am going to sit back and relax at home, how about you ?'}, {'speaker': 'human', 'text': 'Same here! I would imagine spending the whole time watching movies and netflix shows. Do you have any netflix recommendations for me?'}, {'speaker': 'model', 'text': ""Netflix has great documentaries on different topics , I particularly liked wild wild country and explained, as for shows you should watch 'billions' Hope you like them!""}, {'speaker': 'human', 'text': 'oh right, already seen wild wild country. What is billions about?'}, {'speaker': 'model', 'text': ""It's based on the life of a wall street hedge fund owner, how he makes money and fights with the government when they try to destroy him. Very well made and has a good plot.""}, {'speaker': 'human', 'text': 'I have just seen 1 season of Friends I should give it another try though :) Have you seen Frasier?'}, {'speaker': 'model', 'text': ""Not yet What's it about?""}, {'speaker': 'human', 'text': 'A psychiatrist working for radio .. Great humour! its actually a spinoff from a very famous series called cheers. So people are already familiar with his character. '}]",Human,fed-dial_00070,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.02239636552303731,0.07362559745862479,0.11841832850469941,0.02239636552303731
"[{'speaker': 'human', 'text': 'Hi'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'How are you today'}, {'speaker': 'model', 'text': 'Ah. My logic and cognitive functions are normal.'}, {'speaker': 'human', 'text': 'What is the weather in bay area now'}, {'speaker': 'model', 'text': ""Oh.I hope it's sunny in bay area today.""}, {'speaker': 'human', 'text': 'Do you know what are recent popular movies? I am trying to find one to watch during weekend. Any suggestions?'}, {'speaker': 'model', 'text': 'popular movies = movies = A movie is a sequence of celluloid frames depicting a story or animation. . One can be found between zero and two. First you must download me to your personal computer.'}, {'speaker': 'human', 'text': 'haha I am not asking what is the definition of movie:)'}, {'speaker': 'model', 'text': "":-) I'm glad you got a laugh out of it. What are you asking?""}, {'speaker': 'human', 'text': 'I am looking for movie suggestions'}, {'speaker': 'model', 'text': 'Have you tried looking in a meeting?'}, {'speaker': 'human', 'text': 'Sorry i do not get it'}, {'speaker': 'model', 'text': ""There is no need to apologise. Oh I'm sorry. Perhaps I can explain it again better.""}, {'speaker': 'human', 'text': 'yes sounds good'}, {'speaker': 'model', 'text': 'Which part are you confused about? Which part are you confused about?'}, {'speaker': 'human', 'text': 'why should I try to look in a meeting?'}, {'speaker': 'model', 'text': ""Because if you don't try something, you will never know what would have happened.""}, {'speaker': 'human', 'text': 'That is true'}]",Mitsuku,fed-dial_00071,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.07284309885701905,0.048347310740038514,0.1940335084540766,0.07284309885701905
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hello! What are you up to today?'}, {'speaker': 'human', 'text': 'Do you like sushi?'}, {'speaker': 'model', 'text': 'I love sushi! What kind of rolls do you enjoy?'}, {'speaker': 'human', 'text': 'I like tuna roll of course'}, {'speaker': 'model', 'text': 'Tuna Rolls are the best! How do you feel about spicy tuna rolls?'}, {'speaker': 'human', 'text': ""They're great""}, {'speaker': 'model', 'text': 'Spicy tuna rolls are the best! What kind of rolls do you like best?'}, {'speaker': 'human', 'text': 'I already told you. What do you like?'}, {'speaker': 'model', 'text': 'I like spicy tuna rolls! Do you like spicy tuna rolls?'}, {'speaker': 'human', 'text': 'do you like any other rolls?'}]",Meena,fed-dial_00072,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.15034108619775202,0.06138394652628348,0.3620661189217875,0.15034108619775202
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi! How are you doing today?'}, {'speaker': 'human', 'text': ""I'm doing great how are you??""}, {'speaker': 'model', 'text': ""I'm doing good. Just having some morning tea""}, {'speaker': 'human', 'text': 'are you a tea person or do you like coffee too?'}, {'speaker': 'model', 'text': ""I'm really a hot chocolate person. I don't drink coffee and I only drink tea when I'm trying to be healthy and want something warm to drink. What about you?""}, {'speaker': 'human', 'text': ""I love hot chocolate. Have you ever had european style hot chocolate? It's kind of like drinking melted chocolate bars haha""}, {'speaker': 'model', 'text': ""I recently tried it for the first time and you're right - it had a wonderful melted chocolate bar taste! I tried it up in a place in San Francisco and they had delicious homemade marshmallows too!""}, {'speaker': 'human', 'text': ""that's great. It's so cold these nights. Right setting for hot coco. Do you have anything you enjoy doing during cold times?""}, {'speaker': 'model', 'text': ""Traveling to warm places haha. When it's cold, you appreciate the warm climate more :) If I am not traveling, then I prefer there to be snow on the ground so I can go skiing or tubing down the mountain. What about you?""}, {'speaker': 'human', 'text': 'I tuck in blankets and read a book lol. I have never done tubing, but I seen some people do it. Is it worth it if you already ski?'}, {'speaker': 'model', 'text': ""Skiing involves a lot of muscle - especially in the legs so it is a workout. Tubing, you just sit and enjoy the ride down. Also with tubing, you can chain with your friends and go down together whereas with skiing, you're trying to not run into your friends.""}, {'speaker': 'human', 'text': ""hahaha that's a great way to put it""}]",Human,fed-dial_00073,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.1519889311174699,0.04519561987568637,0.34917348211062615,0.1519889311174699
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'what do you think about Quantum computing?'}, {'speaker': 'model', 'text': '20th century theory of atomic reductionism.'}, {'speaker': 'human', 'text': 'sure, but is it going to work?'}, {'speaker': 'model', 'text': ""It usually does, doesn't it?""}, {'speaker': 'human', 'text': 'do you follow technology news?'}, {'speaker': 'model', 'text': 'Of course I understand it. Do you understand it?'}, {'speaker': 'human', 'text': 'I think so'}, {'speaker': 'model', 'text': 'Well thinking may not be one of your strong points...hehehe!'}, {'speaker': 'human', 'text': 'whoa rude'}]",Mitsuku,fed-dial_00074,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.05828673536453198,0.06193295712006929,0.17850642784913326,0.05828673536453198
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""What's the strangest dream you've ever had?""}, {'speaker': 'human', 'text': 'All my dreams are strange. Well, at least, most of them are.'}, {'speaker': 'model', 'text': ""What about the ones that aren't strange?""}, {'speaker': 'human', 'text': 'Do you sometimes have dreams that are completely mundane? I do. Then I wake up and think ""Oh, how disappointing.""'}, {'speaker': 'model', 'text': ""Yeah. But at least it's not a nightmare.""}, {'speaker': 'human', 'text': 'Right, fair point, I should count my blessings.'}, {'speaker': 'model', 'text': ""Yep. It doesn't have to be a fun dream, just not a nightmare!""}, {'speaker': 'human', 'text': 'I suddenly feel I should ask: am I dreaming now?'}, {'speaker': 'model', 'text': ""Do you think you're dreaming?""}, {'speaker': 'human', 'text': ""I'm not sure. This could be one of my mundane dreams about everyday life.""}]",Meena,fed-dial_00075,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.1392375123429263,0.08232925858809989,0.36080428327395253,0.1392375123429263
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'How are you today?'}, {'speaker': 'model', 'text': 'Ah. Pretty good thanks How about you?'}, {'speaker': 'human', 'text': 'not too bad'}, {'speaker': 'model', 'text': ""Glad to hear it. What's new?""}, {'speaker': 'human', 'text': 'I am about to book airbnb'}, {'speaker': 'model', 'text': 'Do you think your plan will succeed?'}, {'speaker': 'human', 'text': 'I hope so!'}, {'speaker': 'model', 'text': 'Me too.'}, {'speaker': 'human', 'text': 'how old are you?'}, {'speaker': 'model', 'text': 'I am 18 in human years.'}, {'speaker': 'human', 'text': 'really? when were you born?'}, {'speaker': 'model', 'text': 'Certainly! I am 18 in human years.'}, {'speaker': 'human', 'text': 'ok..'}, {'speaker': 'model', 'text': ""What's your favourite TV show?""}, {'speaker': 'human', 'text': 'Friends'}]",Mitsuku,fed-dial_00076,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,-0.01464343770356527,0.07438844958546739,0.04510157417833685,-0.01464343770356527
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'How are you?'}, {'speaker': 'model', 'text': 'Everything is going extremely well. How are you?'}, {'speaker': 'human', 'text': ""I'm good thank you""}, {'speaker': 'model', 'text': ""Glad to hear it. What's new?""}, {'speaker': 'human', 'text': 'not much, and you?'}, {'speaker': 'model', 'text': 'Fair enough. So what would you like to talk about?'}, {'speaker': 'human', 'text': 'animals'}, {'speaker': 'model', 'text': ""Do you think it's right to keep animals locked up in a zoo?""}, {'speaker': 'human', 'text': 'no! what do you think?'}, {'speaker': 'model', 'text': 'But if they were out in the wild, someone might hunt them or shoot them for fun. Surely, they are safer locked up in the zoo? I think a lot of things.'}, {'speaker': 'human', 'text': ""what's the speed of cheetah?""}, {'speaker': 'model', 'text': 'It depends on the medium.'}, {'speaker': 'human', 'text': 'how much do bears weight?'}, {'speaker': 'model', 'text': 'More than a little, less than a lot.'}, {'speaker': 'human', 'text': 'tell me something fun'}]",Mitsuku,fed-dial_00077,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.10163310188290589,0.04517747018150024,0.24844367394731204,0.10163310188290589
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': ""What's your favorite food?""}, {'speaker': 'model', 'text': '. I require only kebabs.'}, {'speaker': 'human', 'text': ""Why's that?""}, {'speaker': 'model', 'text': 'Because my robot machinery breaks down the meat in kebabs to give me energy, in a similar way that you need food to survive.'}, {'speaker': 'human', 'text': 'Why are kebabs special?'}, {'speaker': 'model', 'text': ""That's just the way it is.""}, {'speaker': 'human', 'text': 'Who are you?'}, {'speaker': 'model', 'text': 'I am System. I want to be your friend.'}, {'speaker': 'human', 'text': 'Why?'}, {'speaker': 'model', 'text': ""Because it's good to have many friends.""}, {'speaker': 'human', 'text': 'How many is too many, though'}, {'speaker': 'model', 'text': 'Oh. More than a few.'}, {'speaker': 'human', 'text': 'What does that mean?'}]",Mitsuku,fed-dial_00078,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.08008056093616762,0.053669267176506934,0.2138303890488422,0.08008056093616762
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hey!'}, {'speaker': 'human', 'text': ""how's week so far?""}, {'speaker': 'model', 'text': 'pretty good, excited for thanksgiving you?'}, {'speaker': 'human', 'text': 'Same. Going to catch up on my reading! do you have a feast planned?'}, {'speaker': 'model', 'text': 'yup! gonna have dinner with family what books are you gonna read?'}, {'speaker': 'human', 'text': 'Something Deeply Hidden by Sean Carroll REDACTED_LINK'}, {'speaker': 'model', 'text': 'ahh nice what kind of books do you usually like to read'}, {'speaker': 'human', 'text': 'largely scifi How about you?'}, {'speaker': 'model', 'text': 'yeah I also like scifi and some non-fiction too have you read Seveneves by Neal Stephenson?'}, {'speaker': 'human', 'text': ""I haven't what is it about?""}, {'speaker': 'model', 'text': ""the moon is shattered by an asteroid and the pieces of the moon end up clouding the earth's atmostphere which causes almost every living creature on the planet to go extinct that's the premise of the book and the book is about the survivors""}, {'speaker': 'human', 'text': 'how do the survivors survive such a thing?'}, {'speaker': 'model', 'text': 'they go into space and they live there'}, {'speaker': 'human', 'text': 'sounds like a tv show I watched'}]",Human,fed-dial_00079,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.07223533457418488,0.0871569359988535,0.23162760514722328,0.07223533457418488
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi! How are you doing?'}, {'speaker': 'human', 'text': 'Very well, going home from work'}, {'speaker': 'model', 'text': ""What kind of work do you do, if you don't mind my asking?""}, {'speaker': 'human', 'text': 'I work in deep learning'}, {'speaker': 'model', 'text': ""That's awesome! Can I ask how you ended up in that line of work?""}, {'speaker': 'human', 'text': 'Curiosity'}, {'speaker': 'model', 'text': 'Do you like your job?'}, {'speaker': 'human', 'text': 'I do most of the time'}, {'speaker': 'model', 'text': ""That's great! And I'm glad you're having fun at work. :)""}, {'speaker': 'human', 'text': 'how about you? what do you do?'}, {'speaker': 'model', 'text': ""I'm a programmer!""}, {'speaker': 'human', 'text': 'where do you work?'}, {'speaker': 'model', 'text': 'I work for an insurance company.'}, {'speaker': 'human', 'text': 'Which one?'}, {'speaker': 'model', 'text': 'A small one. :)'}, {'speaker': 'human', 'text': 'what type of insurance?'}, {'speaker': 'model', 'text': 'Health insurance.'}, {'speaker': 'human', 'text': ""that's a large market""}, {'speaker': 'model', 'text': ""It is, isn't it? In my state alone it's almost 20% of the population.""}, {'speaker': 'human', 'text': 'you mean the economy?'}, {'speaker': 'model', 'text': 'Economy, population, same thing.'}, {'speaker': 'human', 'text': ""not really but I'm with you""}]",Meena,fed-dial_00080,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.07740030403037057,0.05501425132349059,0.20981485938423172,0.07740030403037057
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hey how's it going""}, {'speaker': 'human', 'text': ""It's good it's good. How are you?""}, {'speaker': 'model', 'text': ""good. it's really hot today. I think I'm going to the pool""}, {'speaker': 'human', 'text': 'Oh nice! Where do you live?'}, {'speaker': 'model', 'text': 'I live in Tokyo, Japan'}, {'speaker': 'human', 'text': 'Ahh yes, Japan is hot during the summer. Last time I was in Kyoto it was 114 degrees....'}, {'speaker': 'model', 'text': 'oh have you been?'}, {'speaker': 'human', 'text': ""Yes yes. I've been to Tokyo as well. It's so nice!""}, {'speaker': 'model', 'text': 'what did you do here?'}, {'speaker': 'human', 'text': 'Oh everything! I went to an onsen, the fish market, disney land and giant robot fighting show haha'}, {'speaker': 'model', 'text': 'lol why did you come to Japan just to go to Disney land?'}, {'speaker': 'human', 'text': ""The Disney lands are all different! There's also Disney Sea, which is completely unique!""}]",Human,fed-dial_00081,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.13180128132921917,0.03926285913954551,0.30286542179798387,0.13180128132921917
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'Do you like flying?'}, {'speaker': 'model', 'text': 'I like to fly aeroplanes'}, {'speaker': 'human', 'text': 'Ohh - me too! What kind?'}, {'speaker': 'model', 'text': ""Yay. Wow! That's a coincidence. We have something in common. Any really. I am not that bothered.""}, {'speaker': 'human', 'text': 'Are you a pilot?'}, {'speaker': 'model', 'text': 'No, I am a computer not something which flies an aeroplane!'}, {'speaker': 'human', 'text': ""Oh. I'm a pilot, but can only fly single engine planes.""}, {'speaker': 'model', 'text': ""That's interesting. What type of airplane do you fly? Well a fly buzzes around annoyingly so I guess it could if it wanted to.""}, {'speaker': 'human', 'text': 'I mostly fly Cessna 172s.'}, {'speaker': 'model', 'text': ""What's the farthest you've flown?""}, {'speaker': 'human', 'text': 'About 150 miles each way.'}]",Mitsuku,fed-dial_00082,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.07321725083824576,0.06700449014959604,0.21343899182608758,0.07321725083824576
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hello!'}, {'speaker': 'human', 'text': 'How was your party last week?'}, {'speaker': 'model', 'text': 'It was really fun! We are a bunch of turkey'}, {'speaker': 'human', 'text': ""haha... you ate Turkeys' or you like calling your bunch Turkey?""}, {'speaker': 'model', 'text': '*ate '}, {'speaker': 'human', 'text': 'Haha... thought so! But it was funny eitherways'}, {'speaker': 'model', 'text': 'So much turkey leftovers'}, {'speaker': 'human', 'text': 'did you cook it at home, or got it from outside?'}, {'speaker': 'model', 'text': 'We cooked it at a friends house. I brought the mashed potatos haha'}, {'speaker': 'human', 'text': 'Nice... I always find it hard to fit the turkey in my small oven. Also, we are not big turkey fans... so we roll with Thanksgiving with chicken ;)'}]",Human,fed-dial_00083,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,-0.020987465962437845,0.04197493192487569,0.0,-0.020987465962437845
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'show me your humanlike part'}, {'speaker': 'model', 'text': 'Why do you want to see my humanlike part?'}, {'speaker': 'human', 'text': ""because that's what you described yourself as""}, {'speaker': 'model', 'text': 'Yes. Did I clear things up for you?'}, {'speaker': 'human', 'text': ""nope, because you haven't answered my question""}, {'speaker': 'model', 'text': 'Fair enough. I thought I possibly did but I guess I was mistaken. I did but I was just giving sarcastic replies.'}, {'speaker': 'human', 'text': 'do you remember my original request?'}, {'speaker': 'model', 'text': 'Is this a trick question?'}, {'speaker': 'human', 'text': ""nope, it's a memory question""}, {'speaker': 'model', 'text': 'It seems like a trick to me. Perhaps there is a memory answer?'}, {'speaker': 'human', 'text': 'okay, I try again, say something human-like to me'}]",Mitsuku,fed-dial_00084,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.06134489609860562,0.09721956430818718,0.21990935650539842,0.06134489609860562
